Date,Scenario,Numeraire,DiscountCurve/EUR/0,DiscountCurve/EUR/1,DiscountCurve/EUR/2,DiscountCurve/EUR/3,DiscountCurve/EUR/4,DiscountCurve/EUR/5,DiscountCurve/EUR/6,DiscountCurve/EUR/7,DiscountCurve/EUR/8,DiscountCurve/EUR/9,DiscountCurve/EUR/10,DiscountCurve/EUR/11,DiscountCurve/USD/0,DiscountCurve/USD/1,DiscountCurve/USD/2,DiscountCurve/USD/3,DiscountCurve/USD/4,DiscountCurve/USD/5,DiscountCurve/USD/6,DiscountCurve/USD/7,DiscountCurve/USD/8,DiscountCurve/USD/9,DiscountCurve/USD/10,DiscountCurve/USD/11,IndexCurve/EUR-EONIA/0,IndexCurve/EUR-EONIA/1,IndexCurve/EUR-EONIA/2,IndexCurve/EUR-EONIA/3,IndexCurve/EUR-EONIA/4,IndexCurve/EUR-EONIA/5,IndexCurve/EUR-EONIA/6,IndexCurve/EUR-EONIA/7,IndexCurve/EUR-EONIA/8,IndexCurve/EUR-EONIA/9,IndexCurve/EUR-EONIA/10,IndexCurve/EUR-EONIA/11,IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/11,IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/USD-FedFunds/0,IndexCurve/USD-FedFunds/1,IndexCurve/USD-FedFunds/2,IndexCurve/USD-FedFunds/3,IndexCurve/USD-FedFunds/4,IndexCurve/USD-FedFunds/5,IndexCurve/USD-FedFunds/6,IndexCurve/USD-FedFunds/7,IndexCurve/USD-FedFunds/8,IndexCurve/USD-FedFunds/9,IndexCurve/USD-FedFunds/10,IndexCurve/USD-FedFunds/11,IndexCurve/USD-LIBOR-3M/0,IndexCurve/USD-LIBOR-3M/1,IndexCurve/USD-LIBOR-3M/2,IndexCurve/USD-LIBOR-3M/3,IndexCurve/USD-LIBOR-3M/4,IndexCurve/USD-LIBOR-3M/5,IndexCurve/USD-LIBOR-3M/6,IndexCurve/USD-LIBOR-3M/7,IndexCurve/USD-LIBOR-3M/8,IndexCurve/USD-LIBOR-3M/9,IndexCurve/USD-LIBOR-3M/10,IndexCurve/USD-LIBOR-3M/11,FXSpot/USDEUR/0
2018-06-29,1,1,1.00014037,1.00030191,1.00090915,1.00183846,1.00370447,1.00705077,1.00957451,1.00782537,0.96825466,0.90048261,0.83619068,0.74261831,0.99891338,0.99767016,0.993143,0.98657091,0.97408758,0.95217037,0.93189848,0.88832552,0.77519307,0.67191212,0.58996147,0.46143666,1.00014037,1.00030191,1.00090915,1.00183846,1.00370447,1.00705077,1.00957451,1.00782537,0.96825466,0.90048261,0.83619068,0.74261831,1.00012061,1.00025847,1.00078423,1.00157348,1.00314759,1.00563975,1.0066594,1.00309065,0.95871383,0.88729055,0.81689238,0.71794896,1.00008911,1.00019096,1.00057937,1.00116544,1.00228655,1.00394501,1.00409077,0.99888009,0.95150304,0.87927536,0.80866189,0.70995585,0.99905407,0.99798334,0.99395188,0.9881061,0.97726071,0.9579515,0.93979583,0.9011312,0.79838013,0.70003788,0.61444229,0.47826403,0.9989994,0.99785708,0.99351396,0.98716041,0.9750849,0.95358241,0.93323358,0.89092534,0.78002181,0.67540138,0.58538963,0.44482353,0.89694143
2018-07-02,1,1,1.00014027,1.00030159,1.00090861,1.00183777,1.00370407,1.00699227,1.00938915,1.00706525,0.96643077,0.89809056,0.83318822,0.73863411,0.9989353,0.99772936,0.99316755,0.98661884,0.97403406,0.95206938,0.93142845,0.8871641,0.77325774,0.66823692,0.5833043,0.45314759,1.00014027,1.00030159,1.00090861,1.00183777,1.00370407,1.00699227,1.00938915,1.00706525,0.96643077,0.89809056,0.83318822,0.73863411,1.000121,1.0002593,1.00078676,1.00157554,1.00313714,1.00542321,1.00635243,1.00242802,0.95662642,0.88559287,0.81832854,0.72084077,1.00008989,1.00019263,1.00058444,1.00117564,1.0022968,1.00372862,1.00378775,0.99822347,0.9495319,0.87744198,0.80996396,0.71253316,0.99905891,0.9979858,0.99395569,0.9880954,0.97722126,0.9578299,0.93924929,0.90037595,0.79684434,0.69746218,0.61170415,0.4751384,0.99900085,0.99786018,0.99352332,0.98717268,0.9750719,0.95340474,0.9327759,0.8900628,0.7784298,0.67296469,0.5827624,0.44173106,0.8938
2018-07-03,1,1,1.00013996,1.00029966,1.00090831,1.00183327,1.0036936,1.0069827,1.0093277,1.00720226,0.96643922,0.89881417,0.83409088,0.7405963,0.9989223,0.99770689,0.99312216,0.98659509,0.97402378,0.95210716,0.93159891,0.88770895,0.77429254,0.67062919,0.58743628,0.45943926,1.00013996,1.00029966,1.00090831,1.00183327,1.0036936,1.0069827,1.0093277,1.00720226,0.96643922,0.89881417,0.83409088,0.7405963,1.00012061,1.00025847,1.00078424,1.00157305,1.00312601,1.00558914,1.00638859,1.00258398,0.95673177,0.88535098,0.81557379,0.71611732,1.00008989,1.00019263,1.00058443,1.00117564,1.0022968,1.00389344,1.0037894,0.99832566,0.9495366,0.8770824,0.80704908,0.70784463,0.99905963,0.99798672,0.99396055,0.9881207,0.9773195,0.95821284,0.93973821,0.90129926,0.7985184,0.69975777,0.61393338,0.47801739,0.99900215,0.99786296,0.99353172,0.98719841,0.97517054,0.9537832,0.93322311,0.89085541,0.7798494,0.67503296,0.58472594,0.44427215,0.8916
2018-07-04,1,1,1.00013996,1.00031154,1.00091833,1.00184327,1.00369342,1.00699428,1.00891075,1.0072327,0.96634682,0.89808788,0.83384841,0.73969149,0.99892863,0.99768711,0.99292272,0.98641593,0.97365706,0.95129883,0.9299969,0.88629017,0.77336825,0.6697227,0.58754076,0.46028155,1.00013996,1.00031154,1.00091833,1.00184327,1.00369342,1.00699428,1.00891075,1.0072327,0.96634682,0.89808788,0.83384841,0.73969149,1.00012061,1.00026709,1.00079285,1.00159251,1.00314047,1.00558778,1.0064009,1.0026664,0.95683892,0.8855638,0.81560996,0.71606441,1.00008989,1.00019905,1.00059086,1.00118206,1.00229679,1.00388978,1.00380222,0.99840773,0.94964115,0.87728839,0.80708318,0.70779077,0.99906756,0.99794005,0.99392614,0.98803844,0.97710386,0.95749434,0.93869519,0.90007279,0.79813762,0.70007376,0.61470142,0.4799981,0.99900227,0.99779207,0.99346167,0.98711117,0.97497322,0.952999,0.93208969,0.88959595,0.77928709,0.67509385,0.58534647,0.44593355,0.893
2018-07-05,1,1,1.00014007,1.00031148,1.00091843,1.0018434,1.00370374,1.00693132,1.00870756,1.00675796,0.96526338,0.89678877,0.83131597,0.7364159,0.99895204,0.99767978,0.99310994,0.98649801,0.97371829,0.95077228,0.92900567,0.88442903,0.77014733,0.66705678,0.58551914,0.45629049,1.00014007,1.00031148,1.00091843,1.0018434,1.00370374,1.00693132,1.00870756,1.00675796,0.96526338,0.89678877,0.83131597,0.7364159,1.00012022,1.00026622,1.00079029,1.00158023,1.00314114,1.00538606,1.00620972,1.00229367,0.95620381,0.88428689,0.81374942,0.71407515,1.00009028,1.00019992,1.00059342,1.00118719,1.00230192,1.00372969,1.00379324,0.9980912,0.94891999,0.87589505,0.80537038,0.70570172,0.99906615,0.99793449,0.99390628,0.98797221,0.97688329,0.95666246,0.93747587,0.89830382,0.79553698,0.69779267,0.61330095,0.47693904,0.9990062,0.99780077,0.99348736,0.98708805,0.97475868,0.95224887,0.93097889,0.88790955,0.77687362,0.67291066,0.58403121,0.44270141,0.8944
2018-07-06,1,1,1.00013968,1.00031079,1.00091804,1.00184301,1.00371349,1.00719437,1.00940013,1.00692929,0.96598295,0.89781753,0.8329296,0.7378346,0.99896332,0.99769343,0.99311088,0.98649316,0.9737083,0.951054,0.92998035,0.88546192,0.77247209,0.66988709,0.59065405,0.4624264,1.00013968,1.00031079,1.00091804,1.00184301,1.00371349,1.00719437,1.00940013,1.00692929,0.96598295,0.89781753,0.8329296,0.7378346,1.00012022,1.00026622,1.00079029,1.00157591,1.00316517,1.00560011,1.00630992,1.00224545,0.95590069,0.8843002,0.81064358,0.71203756,1.0000895,1.00019819,1.0005883,1.00117694,1.00229167,1.00392631,1.00380429,0.99794425,0.94862027,0.87578099,0.80198577,0.70348087,0.99906929,0.9979406,0.99391714,0.98797785,0.97689357,0.95687694,0.93784257,0.89898985,0.79691533,0.69973835,0.61501474,0.48095527,0.99900823,0.99780525,0.9935006,0.98717154,0.97489969,0.95254866,0.93145488,0.88874876,0.77828977,0.67486712,0.58576298,0.44674488,0.8925
2018-07-09,1,1,1.0001401,1.00031057,1.00091841,1.00184346,1.00373337,1.00727459,1.0095715,1.0088771,0.97098879,0.90496897,0.84140425,0.74932032,0.99899704,0.99775488,0.99321462,0.98667838,0.97418127,0.95218394,0.9315619,0.88883021,0.7783119,0.67775318,0.59521881,0.46811433,1.0001401,1.00031057,1.00091841,1.00184346,1.00373337,1.00727459,1.0095715,1.0088771,0.97098879,0.90496897,0.84140425,0.74932032,1.00011983,1.00026536,1.00078773,1.00157821,1.00316268,1.00578428,1.00691991,1.0039624,0.96097085,0.8908951,0.82470383,0.72885662,1.00008911,1.00019733,1.00058574,1.00117182,1.00228656,1.00412104,1.00438277,0.99965326,0.95365071,0.88243786,0.81619013,0.72026652,0.99907111,0.99794568,0.9939452,0.98807637,0.97724534,0.95798824,0.93977692,0.902171,0.80276513,0.70710117,0.62343404,0.48998705,0.99900741,0.99780344,0.99349526,0.98717691,0.97520673,0.95365968,0.93336809,0.89187793,0.78406523,0.68191448,0.59372266,0.45481682,0.8935
2018-07-10,1,1,1.00014018,1.0003111,1.0009185,1.0018482,1.00374377,1.00724276,1.00947955,1.00846724,0.9697882,0.90355747,0.84039278,0.74847543,0.99899888,0.99776079,0.99325556,0.98674228,0.97419593,0.95197475,0.93081418,0.8876535,0.77475539,0.67366526,0.59224478,0.46543656,1.00014018,1.0003111,1.0009185,1.0018482,1.00374377,1.00724276,1.00947955,1.00846724,0.9697882,0.90355747,0.84039278,0.74847543,1.00011983,1.00026536,1.00078774,1.00157811,1.00316714,1.00579171,1.00691974,1.00366771,0.96077303,0.89047818,0.82231606,0.72541117,1.0000895,1.00019819,1.0005883,1.00117694,1.00229156,1.00411992,1.00438272,0.99940913,0.95335758,0.88188202,0.81373732,0.71662876,0.99907211,0.99794618,0.99395244,0.98807878,0.97724002,0.95776162,0.93906841,0.90107252,0.80011614,0.7037067,0.61957704,0.48530269,0.99901399,0.99781799,0.99353826,0.98722115,0.97519361,0.95350732,0.93277477,0.89096719,0.7816861,0.67892605,0.59019636,0.45069914,0.8935
2018-07-11,1,1,1.00014157,1.00031275,1.00093509,1.00187831,1.00383901,1.00733293,1.00958051,1.00870248,0.96998956,0.90425786,0.84099702,0.74818307,0.99900078,0.99776426,0.99329344,0.98683198,0.97447484,0.95260075,0.9318819,0.88909331,0.77801015,0.67778722,0.59545223,0.46882663,1.00014157,1.00031275,1.00093509,1.00187831,1.00383901,1.00733293,1.00958051,1.00870248,0.96998956,0.90425786,0.84099702,0.74818307,1.00011983,1.00026536,1.00078773,1.00158712,1.00319678,1.00579931,1.00696064,1.00404815,0.96076862,0.89101668,0.82564132,0.72989475,1.00008989,1.00019905,1.00059086,1.00118206,1.00236858,1.00412642,1.00439465,0.99973877,0.95344717,0.88268206,0.81658959,0.72120939,0.9990753,0.9979538,0.99397374,0.98814879,0.97745878,0.9583899,0.94016082,0.90284025,0.80362219,0.70820373,0.62502406,0.49211234,0.99901773,0.99782628,0.99356273,0.9872838,0.97538274,0.95418204,0.93392919,0.89276502,0.78519882,0.68334974,0.59548714,0.4571182,0.8914
2018-07-12,1,1,1.00014043,1.00031123,1.000921,1.00185322,1.00376498,1.00733807,1.01010089,1.00865188,0.96996548,0.90437931,0.84120243,0.74895596,0.99899774,0.99776052,0.99328008,0.98683145,0.97440875,0.95241278,0.93188076,0.8881242,0.77608037,0.67625248,0.59529975,0.46586503,1.00014043,1.00031123,1.000921,1.00185322,1.00376498,1.00733807,1.01010089,1.00865188,0.96996548,0.90437931,0.84120243,0.74895596,1.00012022,1.00026622,1.00079029,1.00158035,1.00317717,1.00571399,1.00683417,1.00374447,0.95979074,0.88959624,0.82358293,0.72694227,1.00008989,1.00019905,1.00059086,1.00118206,1.0023036,1.00412462,1.00440163,0.99938896,0.95247658,0.8809435,0.81432617,0.71773864,0.99907858,0.99795786,0.99398374,0.98815414,0.97745892,0.95819889,0.93976911,0.90202509,0.80153647,0.70599521,0.62338842,0.48754393,0.99902058,0.99783257,0.99358133,0.98731854,0.97542831,0.95399296,0.93354212,0.89196248,0.78306934,0.68126242,0.5939669,0.45263593,0.8899
2018-07-13,1,1,1.00014024,1.00031072,1.00092094,1.00185345,1.00379455,1.00746954,1.01037043,1.00949444,0.97278798,0.90853736,0.84719239,0.75751523,0.99898884,0.99774525,0.9932544,0.98689569,0.97493266,0.95418668,0.93429265,0.89165797,0.78153844,0.68121823,0.59959286,0.47366268,1.00014024,1.00031072,1.00092094,1.00185345,1.00379455,1.00746954,1.01037043,1.00949444,0.97278798,0.90853736,0.84719239,0.75751523,1.000121,1.00026795,1.00079541,1.00158245,1.00321453,1.00569315,1.00724795,1.00470972,0.9627164,0.89504752,0.83107384,0.73810585,1.00008989,1.00019905,1.00059086,1.00118206,1.00234757,1.00412539,1.0046861,1.00035261,0.95529072,0.88640923,0.82184797,0.72869376,0.99907852,0.99795999,0.99401723,0.98834102,0.97816814,0.95998842,0.942539,0.905991,0.80794948,0.71300517,0.63033994,0.49817064,0.99902439,0.997841,0.99360625,0.98747525,0.97604431,0.95578644,0.93631226,0.8958595,0.78918877,0.68783945,0.60038524,0.4625579,0.8909
2018-07-16,1,1,1.00014018,1.00031045,1.00092339,1.00186786,1.0038252,1.00761579,1.01009488,1.01000756,0.97348758,0.90967412,0.8484132,0.75942398,0.99898914,0.99774342,0.99326888,0.98688443,0.97484256,0.95394708,0.93355833,0.89168122,0.78033645,0.68003884,0.59783377,0.47538071,1.00014018,1.00031045,1.00092339,1.00186786,1.0038252,1.00761579,1.01009488,1.01000756,0.97348758,0.90967412,0.8484132,0.75942398,1.000121,1.00026795,1.00079541,1.00161185,1.00326501,1.00599957,1.00755306,1.00507831,0.96427509,0.89708813,0.83342934,0.73439843,1.00009028,1.00019992,1.00059342,1.00118719,1.00240347,1.00432359,1.00498417,1.00081195,0.95683039,0.88829017,0.82416771,0.72531067,0.9990796,0.99795965,0.99401484,0.98832208,0.97804429,0.95996922,0.94248502,0.90623281,0.80783602,0.71275751,0.62951345,0.49688307,0.99902188,0.99783545,0.99358986,0.98746015,0.97600805,0.95574222,0.93622145,0.89603902,0.78908288,0.68760328,0.5994213,0.46094072,0.8917
2018-07-17,1,1,1.00014024,1.00031086,1.0009247,1.00187273,1.0038653,1.00767405,1.01037099,1.01052127,0.97549579,0.91282258,0.85330155,0.76570184,0.99899116,0.99774589,0.9932844,0.98692351,0.97497185,0.95451825,0.93486664,0.8937328,0.78431106,0.68445583,0.60652062,0.48190222,1.00014024,1.00031086,1.0009247,1.00187273,1.0038653,1.00767405,1.01037099,1.01052127,0.97549579,0.91282258,0.85330155,0.76570184,1.000121,1.00026795,1.00079542,1.00162267,1.0033306,1.0061769,1.00782607,1.00558073,0.96565178,0.89960379,0.83286841,0.73883096,1.00009145,1.0002025,1.0006011,1.00120256,1.00246961,1.00452207,1.00528594,1.00131154,0.95819618,0.89091876,0.82390258,0.73000534,0.99907291,0.99795056,0.99400487,0.98833699,0.97822944,0.96065869,0.94373696,0.90802896,0.8112553,0.71684256,0.63486463,0.50201458,0.99902171,0.99783507,0.99358871,0.98747614,0.97617653,0.9564742,0.93753115,0.89797913,0.79249881,0.69149011,0.60427712,0.46589077,0.8925
2018-07-18,1,1,1.00014006,1.00030998,1.00092332,1.00189991,1.00392985,1.00768546,1.01043765,1.0100608,0.97443858,0.9107998,0.85002397,0.76165988,0.99898791,0.99774951,0.99330207,0.98693677,0.97490991,0.95412265,0.93431718,0.89265995,0.78351615,0.68222043,0.6003816,0.47821592,1.00014006,1.00030998,1.00092332,1.00189991,1.00392985,1.00768546,1.01043765,1.0100608,0.97443858,0.9107998,0.85002397,0.76165988,1.00012139,1.00026881,1.00079797,1.00163562,1.00334545,1.00606926,1.00765378,1.00505676,0.96370303,0.89794043,0.8342254,0.73634842,1.00009223,1.00020423,1.00060622,1.0012128,1.00247988,1.0045268,1.00529527,1.00084586,0.95635978,0.88939649,0.82528663,0.72768127,0.99907103,0.99794878,0.99398549,0.98827522,0.97803801,0.96006708,0.94287666,0.90681027,0.80934948,0.71448287,0.6313495,0.49896948,0.99902376,0.99783961,0.99360214,0.98745575,0.97603872,0.95596543,0.93675595,0.89683907,0.79085403,0.68949413,0.60144018,0.46318507,0.8948
2018-07-19,1,1,1.00014059,1.00031051,1.00092386,1.00188533,1.00390465,1.00782541,1.01053601,1.01019165,0.97487006,0.91134473,0.85010001,0.76053422,0.9989834,0.99774694,0.99329426,0.98690105,0.97481579,0.95387509,0.93398228,0.89249453,0.7831174,0.68231658,0.60424371,0.47935777,1.00014059,1.00031051,1.00092386,1.00188533,1.00390465,1.00782541,1.01053601,1.01019165,0.97487006,0.91134473,0.85010001,0.76053422,1.00012178,1.00026967,1.00080053,1.00161963,1.00338314,1.0065228,1.00801251,1.00540239,0.96454195,0.89870788,0.83090914,0.73632356,1.00009339,1.00020681,1.0006139,1.00122817,1.00254604,1.00492353,1.005606,1.00134746,0.95729905,0.89030942,0.822207,0.7277238,0.99907409,0.99794962,0.99398136,0.98826617,0.9780383,0.96012213,0.94281847,0.90677765,0.80928546,0.71491576,0.63266581,0.50115657,0.99902289,0.99783769,0.99359647,0.98744475,0.976067,0.95599521,0.93669798,0.89692228,0.79099126,0.69003292,0.60283441,0.46514271,0.89621796
2018-07-20,1,1,1.00014184,1.00031549,1.00093986,1.00191203,1.00397867,1.00778531,1.0104361,1.01016367,0.97303284,0.90814402,0.84651133,0.75650458,0.99898155,0.99775474,0.99331293,0.98691861,0.97475975,0.95356203,0.93293151,0.89094011,0.78199106,0.68212532,0.60207446,0.47474996,1.00014184,1.00031549,1.00093986,1.00191203,1.00397867,1.00778531,1.0104361,1.01016367,0.97303284,0.90814402,0.84651133,0.75650458,1.00012217,1.00027053,1.00080309,1.00164616,1.00335457,1.00623672,1.00803096,1.00539735,0.9635824,0.89512687,0.83059738,0.73598853,1.00009378,1.00020768,1.00061646,1.0012333,1.00264928,1.00472909,1.00559116,1.00131253,0.95643665,0.88689106,0.82208241,0.72753184,0.99907463,0.99795002,0.99397479,0.98822714,0.97791669,0.95964256,0.9419777,0.90550401,0.8075012,0.71368083,0.63199328,0.4979611,0.99902231,0.99783641,0.99359268,0.98741978,0.97593485,0.95558825,0.93596887,0.89577673,0.78944549,0.68911878,0.60251004,0.46234544,0.895
2018-07-23,1,1,1.00014032,1.0003104,1.00092114,1.00184367,1.00395095,1.00770041,1.01027978,1.00975269,0.97228149,0.90678473,0.84442178,0.75386988,0.99897885,0.99774807,0.99327292,0.98676469,0.97450996,0.95323571,0.93256658,0.89057648,0.78000204,0.68022546,0.59872387,0.4748337,1.00014032,1.0003104,1.00092114,1.00184367,1.00395095,1.00770041,1.01027978,1.00975269,0.97228149,0.90678473,0.84442178,0.75386988,1.00012178,1.00026967,1.00080053,1.00164578,1.0033522,1.00618492,1.00791904,1.00488134,0.96320058,0.89415497,0.82919651,0.73413457,1.00009495,1.00021027,1.00062414,1.00124868,1.00261162,1.00472629,1.00558822,1.00081495,0.9560465,0.88605861,0.82066856,0.72572101,0.99907572,0.99795107,0.99395791,0.98815513,0.97768052,0.95910732,0.94132643,0.90446313,0.80636968,0.71186325,0.62935941,0.49824857,0.99902227,0.99783631,0.99359238,0.98735857,0.97571785,0.95510583,0.93539574,0.89492307,0.78864388,0.6875955,0.59991648,0.46278702,0.8958
2018-07-24,1,1,1.00014138,1.00031489,1.00093766,1.00190043,1.00393539,1.00775542,1.01043332,1.01057351,0.97448754,0.90992048,0.84777822,0.75728916,0.99898148,0.99775145,0.99329482,0.98684544,0.97465903,0.95368877,0.93381306,0.89255654,0.78415393,0.68494213,0.60435781,0.4781504,1.00014138,1.00031489,1.00093766,1.00190043,1.00393539,1.00775542,1.01043332,1.01057351,0.97448754,0.90992048,0.84777822,0.75728916,1.000121,1.00026795,1.00079542,1.00163827,1.0034069,1.00638904,1.00791623,1.0057959,0.96478205,0.89625407,0.83142506,0.73711806,1.00009417,1.00020854,1.00061902,1.00123842,1.00260755,1.00492285,1.00558982,1.00181471,0.95770065,0.88825295,0.82322551,0.72883935,0.99907311,0.99794811,0.99395454,0.98816615,0.97780926,0.95975109,0.94247878,0.90657378,0.81005942,0.71602957,0.63412194,0.50247073,0.99902189,0.99783547,0.99358989,0.98735784,0.97580612,0.95571926,0.93649976,0.89688566,0.79214315,0.69147294,0.60465223,0.46666133,0.89665994
2018-07-25,1,1,1.00014218,1.00031743,1.00094128,1.00190598,1.00385059,1.00790111,1.01073004,1.01167197,0.97714798,0.91448797,0.85360254,0.76449777,0.99895783,0.99773217,0.99326485,0.98687258,0.97494431,0.95486782,0.93525216,0.89533246,0.78860585,0.69078324,0.61095374,0.48511957,1.00014218,1.00031743,1.00094128,1.00190598,1.00385059,1.00790111,1.01073004,1.01167197,0.97714798,0.91448797,0.85360254,0.76449777,1.00012061,1.00026709,1.00079285,1.0016305,1.00333563,1.00660372,1.00853019,1.00680816,0.96756384,0.9006754,0.83664762,0.74397388,1.00009417,1.00020854,1.00061902,1.00123842,1.00253598,1.00504188,1.00618228,1.0028555,0.96037225,0.89262581,0.82807603,0.73563839,0.99907203,0.99795029,0.99397449,0.98828421,0.978309,0.96106645,0.94420773,0.90932724,0.81498155,0.72184516,0.64045555,0.50921997,0.99902338,0.99783876,0.99359962,0.98751257,0.97647597,0.95710146,0.93835625,0.89971244,0.79703512,0.69733396,0.61079372,0.47307391,0.8944
2018-07-26,1,1,1.00014156,1.00031627,1.00093849,1.00190445,1.00396255,1.00780601,1.01120294,1.01111425,0.97677366,0.91331302,0.85199612,0.76258088,0.99896088,0.99780116,0.99323573,0.98678715,0.97504194,0.95496853,0.93606057,0.89551517,0.78834506,0.69036016,0.61063947,0.48651599,1.00014156,1.00031627,1.00093849,1.00190445,1.00396255,1.00780601,1.01120294,1.01111425,0.97677366,0.91331302,0.85199612,0.76258088,1.000121,1.00026795,1.00079541,1.00163774,1.00341589,1.00650661,1.00827189,1.00627969,0.96758609,0.90048095,0.83674053,0.74347975,1.00009378,1.00020768,1.00061646,1.0012333,1.00260499,1.00492557,1.005904,1.00234794,0.96048918,0.89231023,0.82823767,0.73521673,0.9990741,0.99795186,0.99396894,0.9882647,0.97827931,0.96126944,0.9443347,0.90948609,0.81476317,0.72217859,0.64139288,0.51153667,0.99902174,0.99783513,0.9935889,0.98744822,0.97635591,0.95717347,0.93855262,0.89998586,0.7971325,0.69791662,0.61199016,0.47563317,0.8923
2018-07-27,1,1,1.00014009,1.00031112,1.00092607,1.00189389,1.00393824,1.0079703,1.01159867,1.01190979,0.97951669,0.91809452,0.85820677,0.76935286,0.99896578,0.99790911,0.99323272,0.98708084,0.97532587,0.95572878,0.93769653,0.89794151,0.79318178,0.69539915,0.61932235,0.4950692,1.00014009,1.00031112,1.00092607,1.00189389,1.00393824,1.0079703,1.01159867,1.01190979,0.97951669,0.91809452,0.85820677,0.76935286,1.00012256,1.0002714,1.00080565,1.00166381,1.00347908,1.00671917,1.00853727,1.00735216,0.97013471,0.90593203,0.83909892,0.74745984,1.00009417,1.00020854,1.00061902,1.00123842,1.00260524,1.0051233,1.00619785,1.00331924,0.96301512,0.89755002,0.83048259,0.73886205,0.99907139,0.99794915,0.99397168,0.98831201,0.97851866,0.96202776,0.94572644,0.91175784,0.81902918,0.72739635,0.64706967,0.51827997,0.99902217,0.99783609,0.99359175,0.98748794,0.97655925,0.95789878,0.93992709,0.90233498,0.80127464,0.7029202,0.61718386,0.48146458,0.896
2018-07-30,1,1,1.00013996,1.00030932,1.00092851,1.0018994,1.00401696,1.0080328,1.01117075,1.0123714,0.98093014,0.92070372,0.86091448,0.77403732,0.99898772,0.99795366,0.99355415,0.9871335,0.97549865,0.95585237,0.93706656,0.89770076,0.79417537,0.69669311,0.62028787,0.49738582,1.00013996,1.00030932,1.00092851,1.0018994,1.00401696,1.0080328,1.01117075,1.0123714,0.98093014,0.92070372,0.86091448,0.77403732,1.00012333,1.00027312,1.00081076,1.00168047,1.00348825,1.00669691,1.00875788,1.00797919,0.97102294,0.90791065,0.84235319,0.75168279,1.00009534,1.00021113,1.0006267,1.00125378,1.00262236,1.00521999,1.00649833,1.00404644,0.9639985,0.89966553,0.83399041,0.74344478,0.99906743,0.99794618,0.9939769,0.98832003,0.97853532,0.9620203,0.94555597,0.91154825,0.81900799,0.72774033,0.64811085,0.52024215,0.99902291,0.99783773,0.99359657,0.98755847,0.9767518,0.9579616,0.93982758,0.90218121,0.80134335,0.7033706,0.61812962,0.48301036,0.8982
2018-07-31,1,1,1.00014107,1.00031423,1.00092596,1.00189721,1.00395502,1.00807204,1.01123534,1.01248084,0.98082145,0.9198002,0.86083718,0.77231601,0.99899241,0.9977023,0.99328299,0.98701272,0.97556396,0.95661638,0.9384272,0.8997989,0.79734593,0.69940576,0.62429591,0.50118318,1.00014107,1.00031423,1.00092596,1.00189721,1.00395502,1.00807204,1.01123534,1.01248084,0.98082145,0.9198002,0.86083718,0.77231601,1.0001245,1.00027571,1.00081845,1.00168556,1.00352367,1.00692374,1.00890564,1.0081218,0.9712282,0.90864927,0.84253663,0.74958606,1.00009612,1.00021285,1.00063182,1.00126404,1.00263319,1.00533222,1.00650109,1.00419215,0.96411323,0.90038889,0.83405433,0.74093719,0.99906815,0.99794617,0.99398831,0.98840057,0.97887523,0.96286939,0.94715484,0.91388395,0.82285262,0.73246133,0.65298011,0.52383426,0.99902352,0.99783908,0.99360058,0.98756739,0.97690443,0.95888723,0.94122195,0.90425901,0.80490303,0.70751596,0.62247325,0.48659199,0.8984
