#fixingDate,fixingId,fixingValue
2015-07-24,GBP-LIBOR-6M,0.0075338000
2015-07-27,GBP-LIBOR-6M,0.0075250000
2015-07-28,GBP-LIBOR-6M,0.0075156000
2015-07-29,GBP-LIBOR-6M,0.0075094000
2015-07-30,GBP-LIBOR-6M,0.0074969000
2015-07-31,GBP-LIBOR-6M,0.0075125000
2015-08-03,GBP-LIBOR-6M,0.0075063000
2015-08-04,GBP-LIBOR-6M,0.0075031000
2015-08-05,GBP-LIBOR-6M,0.0075563000
2015-08-06,GBP-LIBOR-6M,0.0075563000
2015-08-07,GBP-LIBOR-6M,0.0075188000
2015-08-10,GBP-LIBOR-6M,0.0075125000
2015-08-11,GBP-LIBOR-6M,0.0075125000
2015-08-12,GBP-LIBOR-6M,0.0075063000
2015-08-13,GBP-LIBOR-6M,0.0075000000
2015-08-14,GBP-LIBOR-6M,0.0075000000
2015-08-17,GBP-LIBOR-6M,0.0075125000
2015-08-18,GBP-LIBOR-6M,0.0075188000
2015-08-19,GBP-LIBOR-6M,0.0075188000
2015-08-20,GBP-LIBOR-6M,0.0074875000
2015-08-21,GBP-LIBOR-6M,0.0074813000
2015-08-24,GBP-LIBOR-6M,0.0074875000
2015-08-25,GBP-LIBOR-6M,0.0074875000
2015-08-26,GBP-LIBOR-6M,0.0074938000
2015-08-27,GBP-LIBOR-6M,0.0075188000
2015-08-28,GBP-LIBOR-6M,0.0074813000
2015-09-01,GBP-LIBOR-6M,0.0074313000
2015-09-02,GBP-LIBOR-6M,0.0074063000
2015-09-03,GBP-LIBOR-6M,0.0074188000
2015-09-04,GBP-LIBOR-6M,0.0074188000
2015-09-07,GBP-LIBOR-6M,0.0074063000
2015-09-08,GBP-LIBOR-6M,0.0074175000
2015-09-09,GBP-LIBOR-6M,0.0074394000
2015-09-10,GBP-LIBOR-6M,0.0074438000
2015-09-11,GBP-LIBOR-6M,0.0075313000
2015-09-14,GBP-LIBOR-6M,0.0075313000
2015-09-15,GBP-LIBOR-6M,0.0075188000
2015-09-16,GBP-LIBOR-6M,0.0076000000
2015-09-17,GBP-LIBOR-6M,0.0075825000
2015-09-18,GBP-LIBOR-6M,0.0075125000
2015-09-21,GBP-LIBOR-6M,0.0074875000
2015-09-22,GBP-LIBOR-6M,0.0074625000
2015-09-23,GBP-LIBOR-6M,0.0074375000
2015-09-24,GBP-LIBOR-6M,0.0074500000
2015-09-25,GBP-LIBOR-6M,0.0075000000
2015-09-28,GBP-LIBOR-6M,0.0075250000
2015-09-29,GBP-LIBOR-6M,0.0075125000
2015-09-30,GBP-LIBOR-6M,0.0074750000
2015-10-01,GBP-LIBOR-6M,0.0074625000
2015-10-02,GBP-LIBOR-6M,0.0074688000
2015-10-05,GBP-LIBOR-6M,0.0074563000
2015-10-06,GBP-LIBOR-6M,0.0074938000
2015-10-07,GBP-LIBOR-6M,0.0074813000
2015-10-08,GBP-LIBOR-6M,0.0074813000
2015-10-09,GBP-LIBOR-6M,0.0074813000
2015-10-12,GBP-LIBOR-6M,0.0074813000
2015-10-13,GBP-LIBOR-6M,0.0074625000
2015-10-14,GBP-LIBOR-6M,0.0074625000
2015-10-15,GBP-LIBOR-6M,0.0074625000
2015-10-16,GBP-LIBOR-6M,0.0074625000
2015-10-19,GBP-LIBOR-6M,0.0074625000
2015-10-20,GBP-LIBOR-6M,0.0074625000
2015-10-21,GBP-LIBOR-6M,0.0074625000
2015-10-22,GBP-LIBOR-6M,0.0074250000
2015-10-23,GBP-LIBOR-6M,0.0074125000
2015-10-26,GBP-LIBOR-6M,0.0074125000
2015-10-27,GBP-LIBOR-6M,0.0074000000
2015-10-28,GBP-LIBOR-6M,0.0073750000
2015-10-29,GBP-LIBOR-6M,0.0074000000
2015-10-30,GBP-LIBOR-6M,0.0073250000
2015-11-02,GBP-LIBOR-6M,0.0073688000
2015-11-03,GBP-LIBOR-6M,0.0073750000
2015-11-04,GBP-LIBOR-6M,0.0074313000
2015-11-05,GBP-LIBOR-6M,0.0074281000
2015-11-06,GBP-LIBOR-6M,0.0073000000
2015-11-09,GBP-LIBOR-6M,0.0073688000
2015-11-10,GBP-LIBOR-6M,0.0073688000
2015-11-11,GBP-LIBOR-6M,0.0073938000
2015-11-12,GBP-LIBOR-6M,0.0074063000
2015-11-13,GBP-LIBOR-6M,0.0073688000
2015-11-16,GBP-LIBOR-6M,0.0073688000
2015-11-17,GBP-LIBOR-6M,0.0073313000
2015-11-18,GBP-LIBOR-6M,0.0073063000
2015-11-19,GBP-LIBOR-6M,0.0073200000
2015-11-20,GBP-LIBOR-6M,0.0072950000
2015-11-23,GBP-LIBOR-6M,0.0072825000
2015-11-24,GBP-LIBOR-6M,0.0072700000
2015-11-25,GBP-LIBOR-6M,0.0072700000
2015-11-26,GBP-LIBOR-6M,0.0072700000
2015-11-27,GBP-LIBOR-6M,0.0072700000
2015-11-30,GBP-LIBOR-6M,0.0072700000
2015-12-01,GBP-LIBOR-6M,0.0072888000
2015-12-02,GBP-LIBOR-6M,0.0072938000
2015-12-03,GBP-LIBOR-6M,0.0073163000
2015-12-04,GBP-LIBOR-6M,0.0073688000
2015-12-07,GBP-LIBOR-6M,0.0074188000
2015-12-08,GBP-LIBOR-6M,0.0073800000
2015-12-09,GBP-LIBOR-6M,0.0074138000
2015-12-10,GBP-LIBOR-6M,0.0074000000
2015-12-11,GBP-LIBOR-6M,0.0074438000
2015-12-14,GBP-LIBOR-6M,0.0074438000
2015-12-15,GBP-LIBOR-6M,0.0074313000
2015-12-16,GBP-LIBOR-6M,0.0074325000
2015-12-17,GBP-LIBOR-6M,0.0074613000
2015-12-18,GBP-LIBOR-6M,0.0074738000
2015-12-21,GBP-LIBOR-6M,0.0074613000
2015-12-22,GBP-LIBOR-6M,0.0074519000
2015-12-23,GBP-LIBOR-6M,0.0074550000
2015-12-24,GBP-LIBOR-6M,0.0074844000
2015-12-29,GBP-LIBOR-6M,0.0074813000
2015-12-30,GBP-LIBOR-6M,0.0075188000
2015-12-31,GBP-LIBOR-6M,0.0075188000
2016-01-04,GBP-LIBOR-6M,0.0075025000
2016-01-05,GBP-LIBOR-6M,0.0075025000
2016-01-06,GBP-LIBOR-6M,0.0075088000
2016-01-07,GBP-LIBOR-6M,0.0075025000
2016-01-08,GBP-LIBOR-6M,0.0075025000
2016-01-11,GBP-LIBOR-6M,0.0075150000
2016-01-12,GBP-LIBOR-6M,0.0075063000
2016-01-13,GBP-LIBOR-6M,0.0074938000
2016-01-14,GBP-LIBOR-6M,0.0074813000
2016-01-15,GBP-LIBOR-6M,0.0074813000
2016-01-18,GBP-LIBOR-6M,0.0074563000
2016-01-19,GBP-LIBOR-6M,0.0074400000
2016-01-20,GBP-LIBOR-6M,0.0074188000
2016-01-21,GBP-LIBOR-6M,0.0074063000
2016-01-22,GBP-LIBOR-6M,0.0073813000
2016-01-25,GBP-LIBOR-6M,0.0073750000
2016-01-26,GBP-LIBOR-6M,0.0073813000
2016-01-27,GBP-LIBOR-6M,0.0073688000
2016-01-28,GBP-LIBOR-6M,0.0073688000
2016-01-29,GBP-LIBOR-6M,0.0073313000
2016-02-01,GBP-LIBOR-6M,0.0073250000
2016-02-02,GBP-LIBOR-6M,0.0073688000
2016-02-03,GBP-LIBOR-6M,0.0074000000
2016-02-04,GBP-LIBOR-6M,0.0074000000
2015-02-02,JPY-LIBOR-12M,0.0026471000
2015-02-03,JPY-LIBOR-12M,0.0026614000
2015-02-04,JPY-LIBOR-12M,0.0026186000
2015-02-05,JPY-LIBOR-12M,0.0026471000
2015-02-06,JPY-LIBOR-12M,0.0026329000
2015-02-09,JPY-LIBOR-12M,0.0026186000
2015-02-10,JPY-LIBOR-12M,0.0026186000
2015-02-11,JPY-LIBOR-12M,0.0026329000
2015-02-12,JPY-LIBOR-12M,0.0026471000
2015-02-13,JPY-LIBOR-12M,0.0026614000
2015-02-16,JPY-LIBOR-12M,0.0026471000
2015-02-17,JPY-LIBOR-12M,0.0026543000
2015-02-18,JPY-LIBOR-12M,0.0026543000
2015-02-19,JPY-LIBOR-12M,0.0026114000
2015-02-20,JPY-LIBOR-12M,0.0025757000
2015-02-23,JPY-LIBOR-12M,0.0025686000
2015-02-24,JPY-LIBOR-12M,0.0025971000
2015-02-25,JPY-LIBOR-12M,0.0025186000
2015-02-26,JPY-LIBOR-12M,0.0025186000
2015-02-27,JPY-LIBOR-12M,0.0025186000
2015-03-02,JPY-LIBOR-12M,0.0025186000
2015-03-03,JPY-LIBOR-12M,0.0025186000
2015-03-04,JPY-LIBOR-12M,0.0025114000
2015-03-05,JPY-LIBOR-12M,0.0025114000
2015-03-06,JPY-LIBOR-12M,0.0025114000
2015-03-09,JPY-LIBOR-12M,0.0025114000
2015-03-10,JPY-LIBOR-12M,0.0025114000
2015-03-11,JPY-LIBOR-12M,0.0025400000
2015-03-12,JPY-LIBOR-12M,0.0025971000
2015-03-13,JPY-LIBOR-12M,0.0025971000
2015-03-16,JPY-LIBOR-12M,0.0025900000
2015-03-17,JPY-LIBOR-12M,0.0025900000
2015-03-18,JPY-LIBOR-12M,0.0025900000
2015-03-19,JPY-LIBOR-12M,0.0025971000
2015-03-20,JPY-LIBOR-12M,0.0025971000
2015-03-23,JPY-LIBOR-12M,0.0025971000
2015-03-24,JPY-LIBOR-12M,0.0025971000
2015-03-25,JPY-LIBOR-12M,0.0026114000
2015-03-26,JPY-LIBOR-12M,0.0025971000
2015-03-27,JPY-LIBOR-12M,0.0025829000
2015-03-30,JPY-LIBOR-12M,0.0025829000
2015-03-31,JPY-LIBOR-12M,0.0025686000
2015-04-01,JPY-LIBOR-12M,0.0025543000
2015-04-02,JPY-LIBOR-12M,0.0025686000
2015-04-07,JPY-LIBOR-12M,0.0025471000
2015-04-08,JPY-LIBOR-12M,0.0025471000
2015-04-09,JPY-LIBOR-12M,0.0025471000
2015-04-10,JPY-LIBOR-12M,0.0025471000
2015-04-13,JPY-LIBOR-12M,0.0025471000
2015-04-14,JPY-LIBOR-12M,0.0025471000
2015-04-15,JPY-LIBOR-12M,0.0025900000
2015-04-16,JPY-LIBOR-12M,0.0026043000
2015-04-17,JPY-LIBOR-12M,0.0025971000
2015-04-20,JPY-LIBOR-12M,0.0025971000
2015-04-21,JPY-LIBOR-12M,0.0025971000
2015-04-22,JPY-LIBOR-12M,0.0026114000
2015-04-23,JPY-LIBOR-12M,0.0026114000
2015-04-24,JPY-LIBOR-12M,0.0025543000
2015-04-27,JPY-LIBOR-12M,0.0025329000
2015-04-28,JPY-LIBOR-12M,0.0024829000
2015-04-29,JPY-LIBOR-12M,0.0024829000
2015-04-30,JPY-LIBOR-12M,0.0024971000
2015-05-01,JPY-LIBOR-12M,0.0024971000
2015-05-05,JPY-LIBOR-12M,0.0025114000
2015-05-06,JPY-LIBOR-12M,0.0025257000
2015-05-07,JPY-LIBOR-12M,0.0025543000
2015-05-08,JPY-LIBOR-12M,0.0025400000
2015-05-11,JPY-LIBOR-12M,0.0025400000
2015-05-12,JPY-LIBOR-12M,0.0025400000
2015-05-13,JPY-LIBOR-12M,0.0025257000
2015-05-14,JPY-LIBOR-12M,0.0025257000
2015-05-15,JPY-LIBOR-12M,0.0025400000
2015-05-18,JPY-LIBOR-12M,0.0025186000
2015-05-19,JPY-LIBOR-12M,0.0025329000
2015-05-20,JPY-LIBOR-12M,0.0025186000
2015-05-21,JPY-LIBOR-12M,0.0025186000
2015-05-22,JPY-LIBOR-12M,0.0025186000
2015-05-26,JPY-LIBOR-12M,0.0025186000
2015-05-27,JPY-LIBOR-12M,0.0025257000
2015-05-28,JPY-LIBOR-12M,0.0025257000
2015-05-29,JPY-LIBOR-12M,0.0025257000
2015-06-01,JPY-LIBOR-12M,0.0025257000
2015-06-02,JPY-LIBOR-12M,0.0025114000
2015-06-03,JPY-LIBOR-12M,0.0024971000
2015-06-04,JPY-LIBOR-12M,0.0024971000
2015-06-05,JPY-LIBOR-12M,0.0024971000
2015-06-08,JPY-LIBOR-12M,0.0024971000
2015-06-09,JPY-LIBOR-12M,0.0024829000
2015-06-10,JPY-LIBOR-12M,0.0025257000
2015-06-11,JPY-LIBOR-12M,0.0025257000
2015-06-12,JPY-LIBOR-12M,0.0025114000
2015-06-15,JPY-LIBOR-12M,0.0025114000
2015-06-16,JPY-LIBOR-12M,0.0025114000
2015-06-17,JPY-LIBOR-12M,0.0025114000
2015-06-18,JPY-LIBOR-12M,0.0025114000
2015-06-19,JPY-LIBOR-12M,0.0024971000
2015-06-22,JPY-LIBOR-12M,0.0025114000
2015-06-23,JPY-LIBOR-12M,0.0025257000
2015-06-24,JPY-LIBOR-12M,0.0025400000
2015-06-25,JPY-LIBOR-12M,0.0025400000
2015-06-26,JPY-LIBOR-12M,0.0025257000
2015-06-29,JPY-LIBOR-12M,0.0024257000
2015-06-30,JPY-LIBOR-12M,0.0024257000
2015-07-01,JPY-LIBOR-12M,0.0024257000
2015-07-02,JPY-LIBOR-12M,0.0024257000
2015-07-03,JPY-LIBOR-12M,0.0024257000
2015-07-06,JPY-LIBOR-12M,0.0024186000
2015-07-07,JPY-LIBOR-12M,0.0024043000
2015-07-08,JPY-LIBOR-12M,0.0024114000
2015-07-09,JPY-LIBOR-12M,0.0024114000
2015-07-10,JPY-LIBOR-12M,0.0024114000
2015-07-13,JPY-LIBOR-12M,0.0024400000
2015-07-14,JPY-LIBOR-12M,0.0024400000
2015-07-15,JPY-LIBOR-12M,0.0024257000
2015-07-16,JPY-LIBOR-12M,0.0024257000
2015-07-17,JPY-LIBOR-12M,0.0024114000
2015-07-20,JPY-LIBOR-12M,0.0024686000
2015-07-21,JPY-LIBOR-12M,0.0024829000
2015-07-22,JPY-LIBOR-12M,0.0024543000
2015-07-23,JPY-LIBOR-12M,0.0024543000
2015-07-24,JPY-LIBOR-12M,0.0024686000
2015-07-27,JPY-LIBOR-12M,0.0024686000
2015-07-28,JPY-LIBOR-12M,0.0024829000
2015-07-29,JPY-LIBOR-12M,0.0024829000
2015-07-30,JPY-LIBOR-12M,0.0024829000
2015-07-31,JPY-LIBOR-12M,0.0024829000
2015-08-03,JPY-LIBOR-12M,0.0024686000
2015-08-04,JPY-LIBOR-12M,0.0024686000
2015-08-05,JPY-LIBOR-12M,0.0024686000
2015-08-06,JPY-LIBOR-12M,0.0024614000
2015-08-07,JPY-LIBOR-12M,0.0024614000
2015-08-10,JPY-LIBOR-12M,0.0024471000
2015-08-11,JPY-LIBOR-12M,0.0024329000
2015-08-12,JPY-LIBOR-12M,0.0024329000
2015-08-13,JPY-LIBOR-12M,0.0024329000
2015-08-14,JPY-LIBOR-12M,0.0024329000
2015-08-17,JPY-LIBOR-12M,0.0024186000
2015-08-18,JPY-LIBOR-12M,0.0024043000
2015-08-19,JPY-LIBOR-12M,0.0023900000
2015-08-20,JPY-LIBOR-12M,0.0024614000
2015-08-21,JPY-LIBOR-12M,0.0024471000
2015-08-24,JPY-LIBOR-12M,0.0024329000
2015-08-25,JPY-LIBOR-12M,0.0024186000
2015-08-26,JPY-LIBOR-12M,0.0023900000
2015-08-27,JPY-LIBOR-12M,0.0024043000
2015-08-28,JPY-LIBOR-12M,0.0023971000
2015-09-01,JPY-LIBOR-12M,0.0024114000
2015-09-02,JPY-LIBOR-12M,0.0024114000
2015-09-03,JPY-LIBOR-12M,0.0024257000
2015-09-04,JPY-LIBOR-12M,0.0024257000
2015-09-07,JPY-LIBOR-12M,0.0024257000
2015-09-08,JPY-LIBOR-12M,0.0024114000
2015-09-09,JPY-LIBOR-12M,0.0023829000
2015-09-10,JPY-LIBOR-12M,0.0023900000
2015-09-11,JPY-LIBOR-12M,0.0023829000
2015-09-14,JPY-LIBOR-12M,0.0023543000
2015-09-15,JPY-LIBOR-12M,0.0023686000
2015-09-16,JPY-LIBOR-12M,0.0023543000
2015-09-17,JPY-LIBOR-12M,0.0023471000
2015-09-18,JPY-LIBOR-12M,0.0023114000
2015-09-21,JPY-LIBOR-12M,0.0023257000
2015-09-22,JPY-LIBOR-12M,0.0023257000
2015-09-23,JPY-LIBOR-12M,0.0023257000
2015-09-24,JPY-LIBOR-12M,0.0023471000
2015-09-25,JPY-LIBOR-12M,0.0023757000
2015-09-28,JPY-LIBOR-12M,0.0024186000
2015-09-29,JPY-LIBOR-12M,0.0024186000
2015-09-30,JPY-LIBOR-12M,0.0024186000
2015-10-01,JPY-LIBOR-12M,0.0023971000
2015-10-02,JPY-LIBOR-12M,0.0023614000
2015-10-05,JPY-LIBOR-12M,0.0023614000
2015-10-06,JPY-LIBOR-12M,0.0023471000
2015-10-07,JPY-LIBOR-12M,0.0024043000
2015-10-08,JPY-LIBOR-12M,0.0023900000
2015-10-09,JPY-LIBOR-12M,0.0023900000
2015-10-12,JPY-LIBOR-12M,0.0023900000
2015-10-13,JPY-LIBOR-12M,0.0023900000
2015-10-14,JPY-LIBOR-12M,0.0023900000
2015-10-15,JPY-LIBOR-12M,0.0023900000
2015-10-16,JPY-LIBOR-12M,0.0023900000
2015-10-19,JPY-LIBOR-12M,0.0023757000
2015-10-20,JPY-LIBOR-12M,0.0023757000
2015-10-21,JPY-LIBOR-12M,0.0023900000
2015-10-22,JPY-LIBOR-12M,0.0024043000
2015-10-23,JPY-LIBOR-12M,0.0023757000
2015-10-26,JPY-LIBOR-12M,0.0023471000
2015-10-27,JPY-LIBOR-12M,0.0022757000
2015-10-28,JPY-LIBOR-12M,0.0022757000
2015-10-29,JPY-LIBOR-12M,0.0022757000
2015-10-30,JPY-LIBOR-12M,0.0022614000
2015-11-02,JPY-LIBOR-12M,0.0022614000
2015-11-03,JPY-LIBOR-12M,0.0022614000
2015-11-04,JPY-LIBOR-12M,0.0022614000
2015-11-05,JPY-LIBOR-12M,0.0022543000
2015-11-06,JPY-LIBOR-12M,0.0022400000
2015-11-09,JPY-LIBOR-12M,0.0022043000
2015-11-10,JPY-LIBOR-12M,0.0022829000
2015-11-11,JPY-LIBOR-12M,0.0022757000
2015-11-12,JPY-LIBOR-12M,0.0022614000
2015-11-13,JPY-LIBOR-12M,0.0022614000
2015-11-16,JPY-LIBOR-12M,0.0022471000
2015-11-17,JPY-LIBOR-12M,0.0022471000
2015-11-18,JPY-LIBOR-12M,0.0022257000
2015-11-19,JPY-LIBOR-12M,0.0022257000
2015-11-20,JPY-LIBOR-12M,0.0022257000
2015-11-23,JPY-LIBOR-12M,0.0022257000
2015-11-24,JPY-LIBOR-12M,0.0022257000
2015-11-25,JPY-LIBOR-12M,0.0022257000
2015-11-26,JPY-LIBOR-12M,0.0022257000
2015-11-27,JPY-LIBOR-12M,0.0022257000
2015-11-30,JPY-LIBOR-12M,0.0022257000
2015-12-01,JPY-LIBOR-12M,0.0022214000
2015-12-02,JPY-LIBOR-12M,0.0022214000
2015-12-03,JPY-LIBOR-12M,0.0022214000
2015-12-04,JPY-LIBOR-12M,0.0022214000
2015-12-07,JPY-LIBOR-12M,0.0022429000
2015-12-08,JPY-LIBOR-12M,0.0022286000
2015-12-09,JPY-LIBOR-12M,0.0022286000
2015-12-10,JPY-LIBOR-12M,0.0022286000
2015-12-11,JPY-LIBOR-12M,0.0022286000
2015-12-14,JPY-LIBOR-12M,0.0022214000
2015-12-15,JPY-LIBOR-12M,0.0022214000
2015-12-16,JPY-LIBOR-12M,0.0022143000
2015-12-17,JPY-LIBOR-12M,0.0022143000
2015-12-18,JPY-LIBOR-12M,0.0022143000
2015-12-21,JPY-LIBOR-12M,0.0022143000
2015-12-22,JPY-LIBOR-12M,0.0022143000
2015-12-23,JPY-LIBOR-12M,0.0022143000
2015-12-24,JPY-LIBOR-12M,0.0022286000
2015-12-29,JPY-LIBOR-12M,0.0022143000
2015-12-30,JPY-LIBOR-12M,0.0022429000
2015-12-31,JPY-LIBOR-12M,0.0022286000
2016-01-04,JPY-LIBOR-12M,0.0022714000
2016-01-05,JPY-LIBOR-12M,0.0022714000
2016-01-06,JPY-LIBOR-12M,0.0022357000
2016-01-07,JPY-LIBOR-12M,0.0022357000
2016-01-08,JPY-LIBOR-12M,0.0022214000
2016-01-11,JPY-LIBOR-12M,0.0022400000
2016-01-12,JPY-LIBOR-12M,0.0022329000
2016-01-13,JPY-LIBOR-12M,0.0022471000
2016-01-14,JPY-LIBOR-12M,0.0022329000
2016-01-15,JPY-LIBOR-12M,0.0022471000
2016-01-18,JPY-LIBOR-12M,0.0022114000
2016-01-19,JPY-LIBOR-12M,0.0022114000
2016-01-20,JPY-LIBOR-12M,0.0022114000
2016-01-21,JPY-LIBOR-12M,0.0022114000
2016-01-22,JPY-LIBOR-12M,0.0022114000
2016-01-25,JPY-LIBOR-12M,0.0021829000
2016-01-26,JPY-LIBOR-12M,0.0021829000
2016-01-27,JPY-LIBOR-12M,0.0021829000
2016-01-28,JPY-LIBOR-12M,0.0021757000
2016-01-29,JPY-LIBOR-12M,0.0015257000
2016-02-01,JPY-LIBOR-12M,0.0012257000
2016-02-02,JPY-LIBOR-12M,0.0012857000
2016-02-03,JPY-LIBOR-12M,0.0012571000
2016-02-04,JPY-LIBOR-12M,0.0011786000
2015-02-02,JPY-LIBOR-1M,0.0007143000
2015-02-03,JPY-LIBOR-1M,0.0007571000
2015-02-04,JPY-LIBOR-1M,0.0007571000
2015-02-05,JPY-LIBOR-1M,0.0007429000
2015-02-06,JPY-LIBOR-1M,0.0007571000
2015-02-09,JPY-LIBOR-1M,0.0007143000
2015-02-10,JPY-LIBOR-1M,0.0007286000
2015-02-11,JPY-LIBOR-1M,0.0007143000
2015-02-12,JPY-LIBOR-1M,0.0007571000
2015-02-13,JPY-LIBOR-1M,0.0007571000
2015-02-16,JPY-LIBOR-1M,0.0007286000
2015-02-17,JPY-LIBOR-1M,0.0007286000
2015-02-18,JPY-LIBOR-1M,0.0007571000
2015-02-19,JPY-LIBOR-1M,0.0007286000
2015-02-20,JPY-LIBOR-1M,0.0007214000
2015-02-23,JPY-LIBOR-1M,0.0006857000
2015-02-24,JPY-LIBOR-1M,0.0007500000
2015-02-25,JPY-LIBOR-1M,0.0007071000
2015-02-26,JPY-LIBOR-1M,0.0007071000
2015-02-27,JPY-LIBOR-1M,0.0007071000
2015-03-02,JPY-LIBOR-1M,0.0007071000
2015-03-03,JPY-LIBOR-1M,0.0007071000
2015-03-04,JPY-LIBOR-1M,0.0007071000
2015-03-05,JPY-LIBOR-1M,0.0007071000
2015-03-06,JPY-LIBOR-1M,0.0007071000
2015-03-09,JPY-LIBOR-1M,0.0007071000
2015-03-10,JPY-LIBOR-1M,0.0007071000
2015-03-11,JPY-LIBOR-1M,0.0007071000
2015-03-12,JPY-LIBOR-1M,0.0007071000
2015-03-13,JPY-LIBOR-1M,0.0007071000
2015-03-16,JPY-LIBOR-1M,0.0007000000
2015-03-17,JPY-LIBOR-1M,0.0007143000
2015-03-18,JPY-LIBOR-1M,0.0007071000
2015-03-19,JPY-LIBOR-1M,0.0007071000
2015-03-20,JPY-LIBOR-1M,0.0007071000
2015-03-23,JPY-LIBOR-1M,0.0007071000
2015-03-24,JPY-LIBOR-1M,0.0007071000
2015-03-25,JPY-LIBOR-1M,0.0007071000
2015-03-26,JPY-LIBOR-1M,0.0007071000
2015-03-27,JPY-LIBOR-1M,0.0006929000
2015-03-30,JPY-LIBOR-1M,0.0006929000
2015-03-31,JPY-LIBOR-1M,0.0007214000
2015-04-01,JPY-LIBOR-1M,0.0007071000
2015-04-02,JPY-LIBOR-1M,0.0007357000
2015-04-07,JPY-LIBOR-1M,0.0006929000
2015-04-08,JPY-LIBOR-1M,0.0006929000
2015-04-09,JPY-LIBOR-1M,0.0007071000
2015-04-10,JPY-LIBOR-1M,0.0006786000
2015-04-13,JPY-LIBOR-1M,0.0006929000
2015-04-14,JPY-LIBOR-1M,0.0006786000
2015-04-15,JPY-LIBOR-1M,0.0006786000
2015-04-16,JPY-LIBOR-1M,0.0007071000
2015-04-17,JPY-LIBOR-1M,0.0006786000
2015-04-20,JPY-LIBOR-1M,0.0006786000
2015-04-21,JPY-LIBOR-1M,0.0007357000
2015-04-22,JPY-LIBOR-1M,0.0007071000
2015-04-23,JPY-LIBOR-1M,0.0007071000
2015-04-24,JPY-LIBOR-1M,0.0007071000
2015-04-27,JPY-LIBOR-1M,0.0007071000
2015-04-28,JPY-LIBOR-1M,0.0007214000
2015-04-29,JPY-LIBOR-1M,0.0007357000
2015-04-30,JPY-LIBOR-1M,0.0007214000
2015-05-01,JPY-LIBOR-1M,0.0006929000
2015-05-05,JPY-LIBOR-1M,0.0007143000
2015-05-06,JPY-LIBOR-1M,0.0007000000
2015-05-07,JPY-LIBOR-1M,0.0007143000
2015-05-08,JPY-LIBOR-1M,0.0007000000
2015-05-11,JPY-LIBOR-1M,0.0006857000
2015-05-12,JPY-LIBOR-1M,0.0007143000
2015-05-13,JPY-LIBOR-1M,0.0007143000
2015-05-14,JPY-LIBOR-1M,0.0006714000
2015-05-15,JPY-LIBOR-1M,0.0006857000
2015-05-18,JPY-LIBOR-1M,0.0006714000
2015-05-19,JPY-LIBOR-1M,0.0006571000
2015-05-20,JPY-LIBOR-1M,0.0006714000
2015-05-21,JPY-LIBOR-1M,0.0007143000
2015-05-22,JPY-LIBOR-1M,0.0007000000
2015-05-26,JPY-LIBOR-1M,0.0006643000
2015-05-27,JPY-LIBOR-1M,0.0006786000
2015-05-28,JPY-LIBOR-1M,0.0006643000
2015-05-29,JPY-LIBOR-1M,0.0006357000
2015-06-01,JPY-LIBOR-1M,0.0006286000
2015-06-02,JPY-LIBOR-1M,0.0006429000
2015-06-03,JPY-LIBOR-1M,0.0005929000
2015-06-04,JPY-LIBOR-1M,0.0005786000
2015-06-05,JPY-LIBOR-1M,0.0005786000
2015-06-08,JPY-LIBOR-1M,0.0005786000
2015-06-09,JPY-LIBOR-1M,0.0006643000
2015-06-10,JPY-LIBOR-1M,0.0006000000
2015-06-11,JPY-LIBOR-1M,0.0006000000
2015-06-12,JPY-LIBOR-1M,0.0006000000
2015-06-15,JPY-LIBOR-1M,0.0005643000
2015-06-16,JPY-LIBOR-1M,0.0005929000
2015-06-17,JPY-LIBOR-1M,0.0005714000
2015-06-18,JPY-LIBOR-1M,0.0005714000
2015-06-19,JPY-LIBOR-1M,0.0005714000
2015-06-22,JPY-LIBOR-1M,0.0005714000
2015-06-23,JPY-LIBOR-1M,0.0006500000
2015-06-24,JPY-LIBOR-1M,0.0005929000
2015-06-25,JPY-LIBOR-1M,0.0005929000
2015-06-26,JPY-LIBOR-1M,0.0005643000
2015-06-29,JPY-LIBOR-1M,0.0006500000
2015-06-30,JPY-LIBOR-1M,0.0005857000
2015-07-01,JPY-LIBOR-1M,0.0005786000
2015-07-02,JPY-LIBOR-1M,0.0006643000
2015-07-03,JPY-LIBOR-1M,0.0005929000
2015-07-06,JPY-LIBOR-1M,0.0005500000
2015-07-07,JPY-LIBOR-1M,0.0006429000
2015-07-08,JPY-LIBOR-1M,0.0005643000
2015-07-09,JPY-LIBOR-1M,0.0005643000
2015-07-10,JPY-LIBOR-1M,0.0005714000
2015-07-13,JPY-LIBOR-1M,0.0005643000
2015-07-14,JPY-LIBOR-1M,0.0006000000
2015-07-15,JPY-LIBOR-1M,0.0006143000
2015-07-16,JPY-LIBOR-1M,0.0006143000
2015-07-17,JPY-LIBOR-1M,0.0006143000
2015-07-20,JPY-LIBOR-1M,0.0006143000
2015-07-21,JPY-LIBOR-1M,0.0006429000
2015-07-22,JPY-LIBOR-1M,0.0006143000
2015-07-23,JPY-LIBOR-1M,0.0006143000
2015-07-24,JPY-LIBOR-1M,0.0005857000
2015-07-27,JPY-LIBOR-1M,0.0005643000
2015-07-28,JPY-LIBOR-1M,0.0006000000
2015-07-29,JPY-LIBOR-1M,0.0006143000
2015-07-30,JPY-LIBOR-1M,0.0006357000
