#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
482,0.869934,-0.000815,0.012062,1898762.042763,0.000000,1773740.448606,1852580.809479,-232257.058908,2096519.677726
483,0.870257,0.001042,0.003742,1874965.537907,0.000000,1773740.448606,1852580.809479,-848108.219328,2096519.677726
484,0.870395,-0.008309,0.011591,1928338.430288,1857217.974484,1773740.448606,1852580.809479,328513.454958,2096519.677726
485,0.871061,0.000835,0.012254,1895468.455277,0.000000,1773740.448606,1852580.809479,-708036.381759,2096519.677726
486,0.871175,0.019724,0.055081,1909205.334381,0.000000,1773740.448606,1852580.809479,1978949.873022,2096519.677726
487,0.871426,-0.006497,-0.001442,1897180.894260,0.000000,1773740.448606,1852580.809479,281033.546316,2096519.677726
488,0.871847,-0.007007,-0.002378,1898327.838317,0.000000,1773740.448606,1852580.809479,-832873.047631,2096519.677726
489,0.872483,-0.001194,0.031817,1946710.739519,0.000000,1773740.448606,1852580.809479,-61177.708326,2096519.677726
490,0.872819,0.024476,0.021891,1824860.170911,0.000000,1773740.448606,1852580.809479,1163804.232240,2096519.677726
491,0.872882,-0.002902,0.018818,1928092.411646,0.000000,1773740.448606,1852580.809479,-603135.963451,2096519.677726
492,0.875099,0.006187,0.011232,1882293.342259,0.000000,1773740.448606,1852580.809479,-720650.041352,2096519.677726
493,0.875569,-0.007094,0.004622,1922281.937706,0.000000,1773740.448606,1852580.809479,-36222.531591,2096519.677726
494,0.875769,0.007487,0.012256,1880938.743098,0.000000,1773740.448606,1852580.809479,-792242.466391,2096519.677726
495,0.876837,-0.003239,0.022221,1946008.626959,0.000000,1773740.448606,1852580.809479,466446.736023,2096519.677726
496,0.876894,0.001952,0.044284,1970276.550942,0.000000,1773740.448606,1852580.809479,-82002.587320,2096519.677726
497,0.877141,0.012320,0.033659,1909378.427212,0.000000,1773740.448606,1852580.809479,1272340.879053,2096519.677726
498,0.877302,-0.002323,0.015668,1930396.295608,0.000000,1773740.448606,1852580.809479,-358626.880559,2096519.677726
499,0.877462,-0.015383,0.015855,1981262.918702,1863891.105274,1773740.448606,1852580.809479,-366877.000396,2096519.677726
500,0.877558,0.000633,0.018542,1925349.947679,0.000000,1773740.448606,1852580.809479,1023618.532068,2096519.677726
501,0.877932,0.013287,0.033586,1907406.245336,0.000000,1773740.448606,1852580.809479,602136.912639,2096519.677726
502,0.878418,0.009563,0.033136,1922290.746974,0.000000,1773740.448606,1852580.809479,149200.223811,2096519.677726
503,0.878801,-0.004969,-0.004036,1904329.760293,0.000000,1773740.448606,1852580.809479,50216.515095,2096519.677726
504,0.879015,-0.002578,-0.001203,1901258.109378,0.000000,1773740.448606,1852580.809479,318370.299985,2096519.677726
505,0.879081,0.017072,0.047019,1922843.669909,0.000000,1773740.448606,1852580.809479,141191.406724,2096519.677726
506,0.879433,-0.009748,0.023646,1980032.529781,0.000000,1773740.448606,1852580.809479,724557.992565,2096519.677726
507,0.880151,0.014933,0.008036,1853381.368929,0.000000,1773740.448606,1852580.809479,-572275.165439,2096519.677726
508,0.880568,-0.007281,0.015543,1957300.863047,0.000000,1773740.448606,1852580.809479,-674360.928320,2096519.677726
509,0.881655,-0.008142,0.036626,2004758.617013,0.000000,1773740.448606,1852580.809479,277038.778947,2096519.677726
510,0.883265,-0.014681,0.020154,2000963.076286,0.000000,1773740.448606,1852580.809479,1470805.611943,2096519.677726
511,0.883780,-0.004860,0.008902,1942541.651885,0.000000,1773740.448606,1852580.809479,-858991.081972,2096519.677726
512,0.884503,0.000206,0.023268,1953610.472980,0.000000,1773740.448606,1852580.809479,577750.457110,2096519.677726
513,0.884546,-0.008405,-0.023223,1892868.428379,0.000000,1773740.448606,1852580.809479,192203.611881,2096519.677726
514,0.884684,0.017618,0.011329,1861111.586138,1870785.544387,1773740.448606,1852580.809479,239559.869356,2096519.677726
515,0.885195,0.002849,0.016254,1930992.726912,1871276.498698,1773740.448606,1852580.809479,-11883.809552,2096519.677726
516,0.885407,-0.004198,-0.002596,1920732.897406,0.000000,1773740.448606,1852580.809479,-187942.371360,2096519.677726
517,0.886581,0.003314,0.036451,1973016.784696,1872609.252337,1773740.448606,1852580.809479,1134902.238689,2096519.677726
518,0.886683,0.013955,-0.004742,1847215.157458,0.000000,1773740.448606,1852580.809479,-151120.754005,2096519.677726
519,0.886967,0.021649,0.007598,1842792.733213,0.000000,1773740.448606,1852580.809479,-217148.283406,2096519.677726
520,0.887648,0.013785,0.028415,1919125.663523,0.000000,1773740.448606,1852580.809479,300771.925505,2096519.677726
521,0.888929,0.008257,0.027382,1941693.875400,0.000000,1773740.448606,1852580.809479,264232.336195,2096519.677726
522,0.889702,0.003543,0.026610,1960166.734007,0.000000,1773740.448606,1852580.809479,983572.756389,2096519.677726
523,0.890169,0.000586,-0.009015,1900713.528092,1876072.400879,1773740.448606,1852580.809479,1265151.732972,2096519.677726
524,0.890650,-0.001031,0.006396,1939584.726218,0.000000,1773740.448606,1852580.809479,-261613.153752,2096519.677726
525,0.890747,0.017083,0.032339,1921924.488273,0.000000,1773740.448606,1852580.809479,557160.085790,2096519.677726
526,0.890921,0.012196,0.046394,1969419.550064,0.000000,1773740.448606,1852580.809479,-39080.478537,2096519.677726
527,0.892724,0.006589,0.013142,1928771.102213,0.000000,1773740.448606,1852580.809479,-541378.694102,2096519.677726
528,0.892753,0.001384,0.022226,1967108.015892,0.000000,1773740.448606,1852580.809479,-660203.846513,2096519.677726
529,0.893749,-0.001918,0.004395,1946595.190748,0.000000,1773740.448606,1852580.809479,340622.818830,2096519.677726
530,0.893758,-0.001645,0.014630,1966011.433726,0.000000,1773740.448606,1852580.809479,1984887.339355,2096519.677726
531,0.894698,-0.003221,-0.005721,1933602.628789,0.000000,1773740.448606,1852580.809479,781256.741917,2096519.677726
532,0.896224,0.015324,0.022754,1922907.430945,0.000000,1773740.448606,1852580.809479,1124778.796823,2096519.677726
533,0.896488,-0.006020,-0.005321,1949622.760606,0.000000,1773740.448606,1852580.809479,-151899.106817,2096519.677726
534,0.896870,-0.002659,-0.006987,1934223.030848,0.000000,1773740.448606,1852580.809479,-804113.115196,2096519.677726
535,0.897694,-0.000126,0.026071,1992330.079445,0.000000,1773740.448606,1852580.809479,596711.180687,2096519.677726
536,0.897894,-0.017426,0.031806,2067780.882558,0.000000,1773740.448606,1852580.809479,957359.692577,2096519.677726
537,0.898602,0.002759,-0.018815,1893150.241804,0.000000,1773740.448606,1852580.809479,228314.872158,2096519.677726
538,0.899189,-0.002856,0.017182,1988759.737636,0.000000,1773740.448606,1852580.809479,-870706.033610,2096519.677726
539,0.899729,-0.001387,0.013451,1977147.055880,0.000000,1773740.448606,1852580.809479,202652.117498,2096519.677726
540,0.900630,0.015923,0.035625,1957350.928708,0.000000,1773740.448606,1852580.809479,829246.630924,2096519.677726
541,0.900737,0.019187,0.017946,1909216.336684,0.000000,1773740.448606,1852580.809479,456840.217840,2096519.677726
542,0.901073,0.009476,0.021070,1954088.652086,0.000000,1773740.448606,1852580.809479,-1211334.361344,2096519.677726
543,0.901164,0.009862,0.029859,1970332.466488,0.000000,1773740.448606,1852580.809479,-16565.907771,2096519.677726
544,0.901456,0.000115,0.024718,1997774.981361,0.000000,1773740.448606,1852580.809479,-813069.778265,2096519.677726
545,0.901587,0.011015,0.022862,1953017.154249,0.000000,1773740.448606,1852580.809479,339097.333974,2096519.677726
546,0.903385,0.000094,0.034461,2021372.388845,0.000000,1773740.448606,1852580.809479,170111.130143,2096519.677726
547,0.903702,0.006144,0.001100,1933264.662138,0.000000,1773740.448606,1852580.809479,126329.526276,2096519.677726
548,0.904024,-0.008503,0.015047,2017266.856297,0.000000,1773740.448606,1852580.809479,-294378.670626,2096519.677726
549,0.906164,-0.010909,0.006481,2014688.362118,0.000000,1773740.448606,1852580.809479,-1161486.626937,2096519.677726
550,0.906186,0.003693,0.030739,2007387.761885,0.000000,1773740.448606,1852580.809479,1203085.483848,2096519.677726
551,0.907401,0.000999,0.033035,2024738.953452,0.000000,1773740.448606,1852580.809479,-617596.799029,2096519.677726
552,0.907801,0.001100,0.025271,2010274.302514,0.000000,1773740.448606,1852580.809479,-295008.583749,2096519.677726
553,0.908261,0.005258,0.009325,1964328.084198,0.000000,1773740.448606,1852580.809479,-69979.533054,2096519.677726
554,0.908851,0.015051,0.003131,1915429.361516,0.000000,1773740.448606,1852580.809479,-518730.173179,2096519.677726
555,0.909280,0.010875,-0.022707,1879822.411293,0.000000,1773740.448606,1852580.809479,-328098.867044,2096519.677726
556,0.909879,0.003759,0.000590,1956597.281374,0.000000,1773740.448606,1852580.809479,503289.680734,2096519.677726
557,0.910415,-0.005606,0.018347,2027975.554550,0.000000,1773740.448606,1852580.809479,1160670.427456,2096519.677726
558,0.910644,0.030599,0.037823,1929696.551957,0.000000,1773740.448606,1852580.809479,485965.325943,2096519.677726
559,0.911298,-0.008826,-0.001124,2004315.728543,0.000000,1773740.448606,1852580.809479,1079672.879371,2096519.677726
560,0.912537,0.014690,0.020627,1961166.255606,0.000000,1773740.448606,1852580.809479,-1020813.829621,2096519.677726
561,0.912596,-0.011400,0.008826,2036183.265881,0.000000,1773740.448606,1852580.809479,59321.174805,2096519.677726
562,0.913308,0.012944,0.003892,1936223.955270,0.000000,1773740.448606,1852580.809479,1337594.068544,2096519.677726
563,0.913773,0.009291,0.026981,1997160.284638,0.000000,1773740.448606,1852580.809479,-602965.767339,2096519.677726
564,0.914017,0.005863,0.009442,1976198.848490,0.000000,1773740.448606,1852580.809479,369972.618930,2096519.677726
565,0.914940,-0.005160,0.038004,2074313.758761,0.000000,1773740.448606,1852580.809479,-74820.277869,2096519.677726
566,0.915865,0.011267,0.050727,2040710.312674,0.000000,1773740.448606,1852580.809479,177862.190731,2096519.677726
567,0.917017,0.020039,0.032325,1974859.266243,0.000000,1773740.448606,1852580.809479,1033276.492261,2096519.677726
568,0.918381,0.020815,0.002242,1914778.095417,0.000000,1773740.448606,1852580.809479,-846692.791602,2096519.677726
569,0.919028,-0.010104,0.011538,2051629.802395,0.000000,1773740.448606,1852580.809479,-421331.986254,2096519.677726
570,0.919534,0.020736,0.020784,1955363.107444,0.000000,1773740.448606,1852580.809479,-793066.061967,2096519.677726
571,0.919610,-0.002248,0.008852,2018872.552387,0.000000,1773740.448606,1852580.809479,1093333.166684,2096519.677726
572,0.921101,-0.002124,0.047622,2095511.270257,0.000000,1773740.448606,1852580.809479,801647.026766,2096519.677726
573,0.924345,0.013559,-0.007827,1937395.778006,0.000000,1773740.448606,1852580.809479,98715.551539,2096519.677726
574,0.926568,0.003404,0.031112,2057032.371988,0.000000,1773740.448606,1852580.809479,-328099.414995,2096519.677726
575,0.926955,0.000943,0.018416,2042744.766694,0.000000,1773740.448606,1852580.809479,-221392.866978,2096519.677726
576,0.927638,-0.000868,0.001566,2018624.038245,0.000000,1773740.448606,1852580.809479,275158.517749,2096519.677726
577,0.929450,0.015543,0.037045,2030538.148693,0.000000,1773740.448606,1852580.809479,-30403.396187,2096519.677726
578,0.929527,-0.000188,0.017350,2050852.219784,0.000000,1773740.448606,1852580.809479,-1283427.802976,2096519.677726
579,0.929762,-0.008822,-0.010389,2030039.350598,0.000000,1773740.448606,1852580.809479,-115117.931286,2096519.677726
580,0.930633,0.014781,0.037836,2037642.464893,0.000000,1773740.448606,1852580.809479,528478.909654,2096519.677726
581,0.930936,-0.001356,-0.006865,2011902.644389,0.000000,1773740.448606,1852580.809479,82452.875582,2096519.677726
582,0.932747,0.000008,-0.006054,2012687.433432,0.000000,1773740.448606,1852580.809479,-832413.236269,2096519.677726
583,0.932798,0.005002,-0.003057,1999968.798713,1918686.538529,1773740.448606,1852580.809479,-153381.056636,2096519.677726
584,0.933122,0.025101,0.030484,1990837.208983,0.000000,1773740.448606,1852580.809479,-806422.492592,2096519.677726
585,0.933673,0.013870,0.024491,2022471.937314,0.000000,1773740.448606,1852580.809479,956472.363733,2096519.677726
586,0.935803,-0.018539,0.009574,2116722.068490,0.000000,1773740.448606,1852580.809479,909053.280128,2096519.677726
587,0.936760,0.008816,0.038146,2074224.737480,0.000000,1773740.448606,1852580.809479,-427864.638273,2096519.677726
588,0.937211,0.004373,0.036976,2089078.685137,0.000000,1773740.448606,1852580.809479,73591.114561,2096519.677726
589,0.937950,-0.003137,0.020590,2087095.047201,0.000000,1773740.448606,1852580.809479,74436.494397,2096519.677726
590,0.938272,0.009517,0.014324,2029824.393443,0.000000,1773740.448606,1852580.809479,-1748328.370529,2096519.677726
591,0.939146,0.022180,0.048127,2050030.892771,1925266.221505,1773740.448606,1852580.809479,-1171718.553253,2096519.677726
592,0.940412,-0.003250,0.012991,2078889.813531,0.000000,1773740.448606,1852580.809479,-299195.384704,2096519.677726
593,0.941697,0.021698,0.048519,2058464.021612,0.000000,1773740.448606,1852580.809479,-475956.859839,2096519.677726
594,0.942892,0.018870,0.043671,2062334.230998,0.000000,1773740.448606,1852580.809479,-446500.122804,2096519.677726
595,0.943908,0.011234,0.014687,2037410.335198,0.000000,1773740.448606,1852580.809479,-725468.267346,2096519.677726
596,0.944836,0.011289,0.043343,2093558.779020,0.000000,1773740.448606,1852580.809479,-295913.772016,2096519.677726
597,0.945043,0.025063,0.010646,1980597.993020,0.000000,1773740.448606,1852580.809479,-239283.662375,2096519.677726
598,0.945950,0.009110,-0.007559,2007131.606425,0.000000,1773740.448606,1852580.809479,308619.777106,2096519.677726
599,0.945961,0.020638,0.016547,2010980.498917,0.000000,1773740.448606,1852580.809479,-128629.261698,2096519.677726
600,0.946017,0.007340,0.003336,2034924.273102,0.000000,1773740.448606,1852580.809479,-1019058.562159,2096519.677726
601,0.946110,-0.006327,0.019159,2114363.393774,0.000000,1773740.448606,1852580.809479,154566.115517,2096519.677726
602,0.946486,-0.011106,-0.009874,2078214.253136,1932951.413422,1773740.448606,1852580.809479,1124388.209091,2096519.677726
603,0.946578,0.005954,0.001777,2038353.042406,0.000000,1773740.448606,1852580.809479,-608751.901236,2096519.677726
604,0.947614,0.016394,-0.004378,1989976.374837,0.000000,1773740.448606,1852580.809479,-1836379.808978,2096519.677726
605,0.947725,-0.005284,0.027838,2130283.293322,0.000000,1773740.448606,1852580.809479,317318.809241,2096519.677726
606,0.948420,-0.000629,0.013849,2089398.893290,0.000000,1773740.448606,1852580.809479,261617.149437,2096519.677726
607,0.948807,0.008636,0.017971,2064567.494024,0.000000,1773740.448606,1852580.809479,-299278.592572,2096519.677726
608,0.949204,0.018148,0.017500,2029732.286166,0.000000,1773740.448606,1852580.809479,5812.201704,2096519.677726
609,0.949586,0.008941,0.007143,2044673.885308,0.000000,1773740.448606,1852580.809479,-1148230.286158,2096519.677726
610,0.951496,-0.023627,0.024708,2196570.027898,0.000000,1773740.448606,1852580.809479,175041.750647,2096519.677726
611,0.951519,0.004049,0.026833,2103905.030367,0.000000,1773740.448606,1852580.809479,390255.621836,2096519.677726
612,0.951592,0.001917,-0.004373,2053110.455735,0.000000,1773740.448606,1852580.809479,-207548.464294,2096519.677726
613,0.951876,-0.001625,0.022091,2116108.419802,0.000000,1773740.448606,1852580.809479,1382019.892574,2096519.677726
614,0.952883,-0.001800,0.018021,2111480.521830,0.000000,1773740.448606,1852580.809479,922852.357760,2096519.677726
615,0.954805,-0.001065,0.025870,2127672.469793,0.000000,1773740.448606,1852580.809479,901498.366794,2096519.677726
616,0.955592,-0.003613,0.028456,2143117.321704,0.000000,1773740.448606,1852580.809479,-372412.187147,2096519.677726
617,0.956199,0.011462,-0.003042,2031351.113195,0.000000,1773740.448606,1852580.809479,-1048458.943062,2096519.677726
618,0.956299,0.011066,0.032557,2100347.185357,1943356.469584,1773740.448606,1852580.809479,779087.483435,2096519.677726
619,0.957096,0.015672,0.032835,2086173.776587,0.000000,1773740.448606,1852580.809479,268117.470726,2096519.677726
620,0.957379,0.006586,0.012808,2081990.812323,0.000000,1773740.448606,1852580.809479,383673.924392,2096519.677726
621,0.958227,0.009331,0.012610,2073654.342186,0.000000,1773740.448606,1852580.809479,-133526.833361,2096519.677726
622,0.958722,0.000881,0.046329,2166806.083976,0.000000,1773740.448606,1852580.809479,276486.225096,2096519.677726
623,0.959081,0.001697,0.044107,2160755.606067,0.000000,1773740.448606,1852580.809479,395125.649191,2096519.677726
624,0.961243,0.006988,0.013268,2090245.162589,0.000000,1773740.448606,1852580.809479,-1848285.514914,2096519.677726
625,0.961565,-0.001328,0.023100,2138645.644416,0.000000,1773740.448606,1852580.809479,-1043763.339853,2096519.677726
626,0.962134,-0.002506,0.002460,2106096.586311,0.000000,1773740.448606,1852580.809479,917298.067318,2096519.677726
627,0.963246,-0.002436,0.019535,2139773.283796,0.000000,1773740.448606,1852580.809479,-292232.142995,2096519.677726
628,0.963796,0.012366,0.017184,2084077.966763,0.000000,1773740.448606,1852580.809479,121490.798040,2096519.677726
629,0.964612,-0.003932,0.000662,2113444.944670,1952285.800806,1773740.448606,1852580.809479,-1724430.871081,2096519.677726
630,0.965163,0.003484,0.004197,2094812.537817,0.000000,1773740.448606,1852580.809479,-2138.973056,2096519.677726
631,0.965265,-0.004778,0.012560,2139752.099046,0.000000,1773740.448606,1852580.809479,614678.675989,2096519.677726
632,0.965648,-0.012248,-0.004379,2135872.153342,0.000000,1773740.448606,1852580.809479,-411531.499841,2096519.677726
633,0.966492,0.014826,0.010582,2068965.630354,0.000000,1773740.448606,1852580.809479,105864.936774,2096519.677726
634,0.967551,0.000196,0.003445,2110567.393830,0.000000,1773740.448606,1852580.809479,367304.099955,2096519.677726
635,0.968354,-0.006778,0.017649,2162825.621498,0.000000,1773740.448606,1852580.809479,-1655188.217546,2096519.677726
636,0.968933,-0.002116,0.030677,2171444.362156,0.000000,1773740.448606,1852580.809479,331367.716812,2096519.677726
637,0.969821,0.015032,0.021840,2096966.904801,0.000000,1773740.448606,1852580.809479,-1096627.554290,2096519.677726
638,0.969921,-0.004338,-0.004449,2117423.415919,0.000000,1773740.448606,1852580.809479,-98959.991982,2096519.677726
639,0.971539,0.004019,0.017484,2131872.023317,0.000000,1773740.448606,1852580.809479,243577.687408,2096519.677726
640,0.971574,-0.004311,-0.009217,2112249.063397,0.000000,1773740.448606,1852580.809479,-4229.663461,2096519.677726
641,0.971927,0.024009,0.035689,2095437.794447,0.000000,1773740.448606,1852580.809479,-642965.670117,2096519.677726
642,0.972239,-0.002692,-0.001815,2121667.286576,0.000000,1773740.448606,1852580.809479,7808.937783,2096519.677726
643,0.973026,-0.003935,0.011226,2151637.467175,0.000000,1773740.448606,1852580.809479,-518770.047013,2096519.677726
644,0.973761,0.001959,0.025889,2159326.636454,0.000000,1773740.448606,1852580.809479,-235314.977932,2096519.677726
645,0.974569,0.018081,0.002188,2059917.142053,0.000000,1773740.448606,1852580.809479,-749013.914423,2096519.677726
646,0.974743,-0.003677,0.011102,2154318.439863,0.000000,1773740.448606,1852580.809479,-887760.144658,2096519.677726
647,0.975024,0.006720,0.000766,2099282.591621,0.000000,1773740.448606,1852580.809479,-280542.684122,2096519.677726
648,0.975055,-0.009864,0.007472,2169918.787332,0.000000,1773740.448606,1852580.809479,1488999.226998,2096519.677726
649,0.975560,0.003403,0.029373,2164580.542161,0.000000,1773740.448606,1852580.809479,446079.702732,2096519.677726
650,0.976043,0.001398,0.004576,2127522.323844,0.000000,1773740.448606,1852580.809479,-905071.185281,2096519.677726
651,0.977049,0.020868,-0.018489,2015823.073613,0.000000,1773740.448606,1852580.809479,631996.219155,2096519.677726
652,0.978147,0.006441,0.019819,2142395.604309,0.000000,1773740.448606,1852580.809479,-362965.127188,2096519.677726
653,0.978780,0.001704,0.018752,2158391.795689,0.000000,1773740.448606,1852580.809479,-243879.749027,2096519.677726
654,0.979677,-0.001782,0.010193,2157000.510538,1968741.697809,1773740.448606,1852580.809479,1226466.294100,2096519.677726
655,0.981371,0.013365,0.017083,2120226.048945,0.000000,1773740.448606,1852580.809479,893626.031236,2096519.677726
656,0.981507,0.011009,0.035108,2161677.768340,1970765.379054,1773740.448606,1852580.809479,17246.564279,2096519.677726
657,0.982095,0.011360,0.034754,2161117.750069,0.000000,1773740.448606,1852580.809479,-549835.956246,2096519.677726
658,0.983289,-0.010663,0.024118,2220181.954556,0.000000,1773740.448606,1852580.809479,936296.356600,2096519.677726
659,0.983346,0.004525,0.039797,2196437.607994,1972802.654539,1773740.448606,1852580.809479,-653350.232805,2096519.677726
660,0.984184,-0.015595,0.009098,2212328.121123,0.000000,1773740.448606,1852580.809479,-488803.487176,2096519.677726
661,0.986204,0.013455,0.007289,2112720.938381,0.000000,1773740.448606,1852580.809479,1329299.597558,2096519.677726
662,0.987159,-0.003273,-0.013639,2135466.070235,0.000000,1773740.448606,1852580.809479,-944510.455162,2096519.677726
663,0.987604,0.013371,0.017226,2134447.691593,0.000000,1773740.448606,1852580.809479,192794.212740,2096519.677726
664,0.989122,0.005440,0.003515,2140614.839547,0.000000,1773740.448606,1852580.809479,-155001.824793,2096519.677726
665,0.989837,0.001830,0.032556,2206844.070093,0.000000,1773740.448606,1852580.809479,-1787370.527915,2096519.677726
666,0.989915,0.002663,0.015203,2173203.312121,0.000000,1773740.448606,1852580.809479,136777.525282,2096519.677726
667,0.989975,0.003184,0.006656,2156102.099943,0.000000,1773740.448606,1852580.809479,-424409.637830,2096519.677726
668,0.990112,0.006452,0.013762,2157910.597431,0.000000,1773740.448606,1852580.809479,1268045.782855,2096519.677726
669,0.991460,0.005971,0.015950,2166505.702038,0.000000,1773740.448606,1852580.809479,-950357.736093,2096519.677726
670,0.992250,0.008844,0.008514,2144777.363312,1982745.780330,1773740.448606,1852580.809479,-378230.108625,2096519.677726
671,0.992707,0.011870,0.003631,2126235.241214,1983259.969763,1773740.448606,1852580.809479,1571905.055634,2096519.677726
672,0.992900,0.003774,-0.000885,2146840.879016,0.000000,1773740.448606,1852580.809479,-1411166.651561,2096519.677726
673,0.993023,-0.017097,-0.007617,2206963.758665,0.000000,1773740.448606,1852580.809479,683034.390884,2096519.677726
674,0.994692,0.006570,-0.003420,2136411.264453,0.000000,1773740.448606,1852580.809479,80985.051595,2096519.677726
675,0.996255,-0.000925,0.039093,2241392.960536,0.000000,1773740.448606,1852580.809479,-1385690.786626,2096519.677726
676,0.997337,0.022340,0.032637,2152810.322479,1988481.370472,1773740.448606,1852580.809479,379487.075382,2096519.677726
677,0.997392,0.014900,0.010795,2139181.506263,1988543.941506,1773740.448606,1852580.809479,-770911.268393,2096519.677726
678,0.997594,0.000137,0.039985,2242240.023852,0.000000,1773740.448606,1852580.809479,-613378.958252,2096519.677726
679,0.997696,-0.012533,0.022038,2253557.874615,0.000000,1773740.448606,1852580.809479,-564252.634399,2096519.677726
680,0.997794,-0.003787,0.009427,2202196.306969,0.000000,1773740.448606,1852580.809479,107821.602301,2096519.677726
681,0.998124,-0.006231,0.028075,2243928.332021,0.000000,1773740.448606,1852580.809479,-1612081.406913,2096519.677726
682,0.999427,0.003959,0.008121,2176881.774464,0.000000,1773740.448606,1852580.809479,121768.313005,2096519.677726
683,1.000420,-0.003837,-0.000192,2190964.126374,1991977.569048,1773740.448606,1852580.809479,813315.437281,2096519.677726
684,1.001509,0.016505,-0.003038,2117361.910276,0.000000,1773740.448606,1852580.809479,503005.016199,2096519.677726
685,1.001691,-0.005296,0.035307,2260913.449536,0.000000,1773740.448606,1852580.809479,-639248.819544,2096519.677726
686,1.002170,0.001023,0.042604,2253551.779708,0.000000,1773740.448606,1852580.809479,-863381.156295,2096519.677726
687,1.003948,0.002289,-0.000756,2176614.877485,0.000000,1773740.448606,1852580.809479,810754.146730,2096519.677726
688,1.004237,0.004829,0.011770,2190928.738026,0.000000,1773740.448606,1852580.809479,-650393.849653,2096519.677726
689,1.004531,-0.006431,0.005750,2219213.546877,1996661.690789,1773740.448606,1852580.809479,251911.337772,2096519.677726
690,1.004628,0.002856,-0.006637,2165567.885282,0.000000,1773740.448606,1852580.809479,-390367.583197,2096519.677726
691,1.009449,-0.013155,0.011433,2262117.322684,0.000000,1773740.448606,1852580.809479,143769.147771,2096519.677726
692,1.009732,0.000450,0.021347,2234538.485076,0.000000,1773740.448606,1852580.809479,-1284184.792473,2096519.677726
693,1.012565,0.005279,-0.014881,2159783.680075,0.000000,1773740.448606,1852580.809479,-915152.685818,2096519.677726
694,1.013974,0.021755,0.053165,2227682.249083,0.000000,1773740.448606,1852580.809479,393115.733147,2096519.677726
695,1.014464,-0.004011,0.017977,2253651.302983,0.000000,1773740.448606,1852580.809479,663920.598688,2096519.677726
696,1.014763,0.009412,0.014143,2202364.310607,0.000000,1773740.448606,1852580.809479,423625.687431,2096519.677726
697,1.015167,-0.000476,-0.007095,2199247.807388,0.000000,1773740.448606,1852580.809479,1667335.413587,2096519.677726
698,1.015264,0.021776,0.037475,2202718.423127,0.000000,1773740.448606,1852580.809479,46557.920953,2096519.677726
699,1.015680,-0.003477,0.007576,2236350.261199,0.000000,1773740.448606,1852580.809479,586506.898522,2096519.677726
700,1.016814,0.004681,0.016076,2226227.337523,0.000000,1773740.448606,1852580.809479,-1138826.534956,2096519.677726
701,1.017212,-0.010171,-0.006452,2237570.680937,2011277.624996,1773740.448606,1852580.809479,-495956.667662,2096519.677726
702,1.017901,0.005238,0.005364,2207803.830127,0.000000,1773740.448606,1852580.809479,-1210285.527656,2096519.677726
703,1.018255,-0.005483,-0.004853,2226841.781994,0.000000,1773740.448606,1852580.809479,815868.619566,2096519.677726
704,1.019011,0.001736,0.027820,2261197.636519,0.000000,1773740.448606,1852580.809479,671096.369898,2096519.677726
705,1.020319,0.004113,0.013967,2231947.940071,0.000000,1773740.448606,1852580.809479,27241.737277,2096519.677726
706,1.020670,0.012989,0.025869,2223673.580709,0.000000,1773740.448606,1852580.809479,850432.739684,2096519.677726
707,1.023179,-0.002634,0.020494,2271811.374783,0.000000,1773740.448606,1852580.809479,-501280.511152,2096519.677726
708,1.024389,0.026623,0.013380,2162878.339373,0.000000,1773740.448606,1852580.809479,-529653.370487,2096519.677726
709,1.025696,-0.017060,0.006117,2299849.041702,0.000000,1773740.448606,1852580.809479,-551642.269466,2096519.677726
710,1.026203,-0.007808,0.003265,2265614.961233,0.000000,1773740.448606,1852580.809479,107583.807523,2096519.677726
711,1.026757,0.003615,0.026284,2268643.412635,0.000000,1773740.448606,1852580.809479,-67738.639417,2096519.677726
712,1.026956,0.019291,0.014807,2196297.562389,0.000000,1773740.448606,1852580.809479,1271067.476546,2096519.677726
713,1.028047,-0.013588,0.010436,2300736.071196,0.000000,1773740.448606,1852580.809479,669399.658302,2096519.677726
714,1.028194,0.012666,0.009816,2212682.498453,0.000000,1773740.448606,1852580.809479,-398031.826804,2096519.677726
715,1.028698,0.011495,0.003800,2207107.701474,0.000000,1773740.448606,1852580.809479,-446296.717414,2096519.677726
716,1.028768,0.019743,0.032440,2229798.798324,0.000000,1773740.448606,1852580.809479,699918.281160,2096519.677726
717,1.031144,0.006026,0.028673,2274005.890358,0.000000,1773740.448606,1852580.809479,-1392965.683174,2096519.677726
718,1.031404,-0.014508,-0.012763,2271111.143955,0.000000,1773740.448606,1852580.809479,1407319.105731,2096519.677726
719,1.031608,0.019134,0.007769,2194420.978611,0.000000,1773740.448606,1852580.809479,-471220.027850,2096519.677726
720,1.032916,0.014724,0.035373,2260494.153580,0.000000,1773740.448606,1852580.809479,423127.648795,2096519.677726
721,1.035083,-0.008488,0.028630,2329413.088170,0.000000,1773740.448606,1852580.809479,923027.922348,2096519.677726
722,1.035551,0.007801,0.019217,2261112.947064,0.000000,1773740.448606,1852580.809479,-802086.228952,2096519.677726
