#Tenor,Date,CHF,EUR,GBP,JPY,USD,BANK_EUR_BORROW,BANK_EUR_LEND,BENCHMARK_EUR,BOND_YIELD_EUR,CHF-LIBOR-3M,CHF-LIBOR-6M,CHF-TOIS,EUR-EONIA,EUR-EURIBOR-12M,EUR-EURIBOR-1M,EUR-EURIBOR-3M,EUR-EURIBOR-6M,GBP-LIBOR-3M,GBP-LIBOR-6M,GBP-SONIA,JPY-LIBOR-6M,JPY-TONAR,USD-FedFunds,USD-LIBOR-3M,USD-LIBOR-6M,USD-SIFMA,EUHICP,EUHICPXT,FRHICP,UKRPI,USCPI,ZACPI,BANK,BOND_YIELD_EUR_OVER_OIS,CPTY_A,CPTY_B,CPTY_C
88W,2017-10-13,1.073944671823742,0.966645463346601,0.759716535548944,1.000975563925650,0.656365219514194,0.968278220478564,0.958522883451143,0.974836874466955,0.950630208471797,1.016230460579450,1.014450793549337,1.017235044121022,0.966645463346601,0.969273303754561,1.005294183165613,1.000649819510001,0.967135073435693,0.987911626898966,0.986034380743851,0.992092382705572,1.000975563925650,1.003018894660645,0.989682992649041,0.984802160059591,0.985622399439963,0.988143683979185,101.771528669145923,101.772342609402330,100.984092612480083,274.628025351255019,245.401448190093475,118.261015644290566,0.971873872526150,0.983392454263027,0.983264901602401,0.983264901602401,1.000000000000000
89W,2017-10-20,1.068217507387793,0.966274338652834,0.769360825406642,1.000988935218426,0.664568982763319,0.967925031687318,0.958063003803704,0.974556050940334,0.950083427851773,1.016419116436114,1.014610500142354,1.017473754887618,0.966274338652834,0.968973900642022,1.005363898143436,1.000820588071963,0.966770892686890,0.987782443202341,0.985887078600507,0.992008763696471,1.000988935218426,1.003088153267637,0.989561449337669,0.984613676823571,0.985564879332716,0.987992823925165,101.771528669145923,101.772342609402330,100.984092612480083,274.628025351255019,245.401448190093475,118.261015644290566,0.971559378337644,0.983205292004630,0.983076348332437,0.983076348332437,1.000000000000000
90W,2017-10-27,1.062520884946545,0.965903356445162,0.779127545568943,1.001002306689820,0.672875283029103,0.967571971725079,0.957603344797100,0.974275308311199,0.949536961727379,1.016607807315377,1.014770231878232,1.017712521671583,0.965903356445162,0.968674590013433,1.005433617955842,1.000991385776888,0.966406849072622,0.987653276398348,0.985739798462401,0.991925151735242,1.001002306689820,1.003157416656946,0.989439920953073,0.984425229661731,0.985507362582294,0.987841986902974,101.771528669145923,101.772342609402330,100.984092612480083,274.628025351255019,245.401448190093475,118.261015644290566,0.971244985918098,0.983018165367527,0.982887831219907,0.982887831219907,1.000000000000000
91W,2017-11-03,1.056854641624731,0.965532516668882,0.789018250238355,1.001015678339833,0.681285401898967,0.967219040544856,0.957143906325474,0.973994646556246,0.948990809917725,1.016796533223741,1.014929988760929,1.017951344486061,0.965532516668882,0.968375371840227,1.005503342603166,1.001162212629752,0.966042942541249,0.987524126484778,0.985592540326246,0.991841546821288,1.001015678339833,1.003226684828902,0.989318407493420,0.984236818567167,0.985449849188503,0.987691172909096,101.814473923706259,101.814473923706259,101.056892064412509,274.947125113134803,244.731433555999928,118.310919084750012,0.970930695234582,0.982831074344938,0.982699350257877,0.982699350257877,1.000000000000000
92W,2017-11-10,1.051218615415669,0.965161819269309,0.799034513347350,1.001029050168468,0.689800636978609,0.966866238099675,0.956684688283016,0.973714065652178,0.948444972242024,1.016985294167708,1.015089770794406,1.018190223344201,0.965161819269309,0.968076246093844,1.005573072085744,1.001333068635527,0.965679173041152,0.987394993459423,0.985445304188755,0.991757948954018,1.001029050168468,1.003295957783837,0.989196908956877,0.984048443532975,0.985392339151146,0.987540381940014,101.814473923706259,101.814473923706259,101.056892064412509,274.947125113134803,244.731433555999928,118.310919084750012,0.970616506254174,0.982644018930084,0.982510905439416,0.982510905439416,1.000000000000000
93W,2017-11-17,1.045612645176632,0.964793124625358,0.809177928808826,1.001042422175728,0.698422302092212,0.966515428097314,0.956227534480315,0.973435442674469,0.947899448519593,1.017174090153784,1.015249577982621,1.018361344559914,0.964793124625358,0.967777212745734,1.005642806403911,1.001503953799189,0.965315540520731,0.987265877320073,0.985298090046642,0.991674358132836,1.001042422175728,1.003365235522079,0.989047698123014,0.983860104552254,0.985334832470026,0.987389613992213,101.814473923706259,101.814473923706259,101.056892064412509,274.947125113134803,244.731433555999928,118.310919084750012,0.970302418943963,0.982456999116189,0.982322496757591,0.982322496757591,1.000000000000000
94W,2017-11-24,1.040036570624239,0.964424570823841,0.819450110769754,1.001055794361614,0.707151727485157,0.966164745380045,0.955770599129525,0.973156899423208,0.947354238569853,1.017362921188473,1.015409410329534,1.018532494534958,0.964424570823841,0.967478271767356,1.005712545558001,1.001674868125714,0.964952044928406,0.987136778064521,0.985150897896621,0.991590774357148,1.001055794361614,1.003434518043960,0.988877718029030,0.983671801618104,0.985277329144950,0.987238869062178,101.814473923706259,101.814473923706259,101.056892064412509,274.947125113134803,244.731433555999928,118.310919084750012,0.969988433271050,0.982270014896476,0.982134124205473,0.982134124205473,1.000000000000000
95W,2017-12-01,1.034490232329874,0.964056157810957,0.829852693868035,1.001069166726129,0.715990260029267,0.965814189901684,0.955313882126260,0.972878435875581,0.946809342212330,1.017551787278283,1.015569267839106,1.018703673274168,0.964056157810957,0.967179423130178,1.005782289548352,1.001845811620080,0.964588686212614,0.987007695690559,0.985003727735406,0.991507197626362,1.001069166726129,1.003503805349809,0.988707767148229,0.983483534723625,0.985219829175719,0.987088147146397,101.882629568643566,101.858999533143745,101.119715954110134,276.161945460875017,244.092300570213126,118.390117617950594,0.969674549202545,0.982083066264172,0.981945787776134,0.981945787776134,1.000000000000000
96W,2017-12-08,1.028973471715125,0.963687885532924,0.840387333492631,1.001082539269276,0.724939263430615,0.965463761616066,0.954857383366181,0.972600052008782,0.946264759266653,1.017740688429719,1.015729150515299,1.018874880782376,0.963687885532924,0.966880666805674,1.005852038375297,1.002016784287262,0.964225464321816,0.986878630195980,0.984856579559713,0.991423627939882,1.001082539269276,1.003573097439958,0.988537845475592,0.983295303861920,0.985162332562139,0.986937448241354,101.882629568643566,101.858999533143745,101.119715954110134,276.161945460875017,244.092300570213126,118.390117617950594,0.969360766705569,0.981896153212503,0.981757487462647,0.981757487462647,1.000000000000000
97W,2017-12-15,1.023486131047254,0.963319753935980,0.851055706046987,1.001095911991057,0.734000118439937,0.965113460477040,0.954401102745002,0.972321747800011,0.945720489552554,1.017929624649292,1.015889058362075,1.019046117064420,0.963319753935980,0.966582002765332,1.005921792039172,1.002187786132241,0.963862379204487,0.986749581578576,0.984709453366257,0.991340065297116,1.001095911991057,1.003642394314736,0.988367953006099,0.983107109026093,0.985104839304014,0.986786772343537,101.882629568643566,101.858999533143745,101.119715954110134,276.161945460875017,244.092300570213126,118.390117617950594,0.969047085747253,0.981709275734697,0.981569223258087,0.981569223258087,1.000000000000000
98W,2017-12-22,1.018028053434683,0.962951762966386,0.861859509215802,1.001109284891475,0.743174223065663,0.964763286438474,0.953945040158482,0.972043523226473,0.945176532889870,1.018118595943512,1.016048991383396,1.019217382125134,0.962951762966386,0.966283430980645,1.005991550540314,1.002358817159996,0.963499430809126,0.986620549836140,0.984562349151754,0.991256509697470,1.001109284891475,1.003711695974473,0.988198089734730,0.982918950209247,0.985047349401148,0.986636119449434,101.882629568643566,101.858999533143745,101.119715954110134,276.161945460875017,244.092300570213126,118.390117617950594,0.968733531566953,0.981522433823984,0.981380995155528,0.981380995155528,1.000000000000000
99W,2017-12-29,1.012599082822511,0.962583912570420,0.872800462235186,1.001122657970530,0.752462992789622,0.964413239454251,0.953489195502434,0.971765378265383,0.944632889098541,1.018307602318890,1.016208949583225,1.019388675969355,0.962583912570420,0.965984951423115,1.006061313879056,1.002529877375507,0.963136619084248,0.986491534966466,0.984415266912921,0.991172961140349,1.001122657970530,1.003781002419501,0.988028255656467,0.982730827404491,0.984989862853345,0.986485489555532,101.882629568643566,101.858999533143745,101.119715954110134,276.161945460875017,244.092300570213126,118.390117617950594,0.968420142003340,0.981335627473595,0.981192803148048,0.981192803148048,1.000000000000000
100W,2018-01-05,1.007199063988051,0.962216202694384,0.883880306166248,1.001136031228227,0.761867860785435,0.964063319478273,0.953033568672720,0.971487312893958,0.944089557998611,1.018496643781939,1.016368932965527,1.019559998601920,0.962216202694384,0.965686564064254,1.006131082055735,1.002700966783754,0.962773943978390,0.986362536967347,0.984268206646476,0.991089419625162,1.001136031228227,1.003850313650149,0.987858450766294,0.982542740604931,0.984932379660409,0.986334882658320,101.953104999401674,101.834159625298966,101.185780509661242,274.805998616447880,244.573106478748258,118.472011799244825,0.968106853822630,0.981148856676762,0.981004647228726,0.981004647228726,1.000000000000000
101W,2018-01-12,1.001827842536393,0.961848633284598,0.895100804172150,1.001149404664568,0.771390278139644,0.963713526464456,0.952578159565250,0.971209327089425,0.943546539410226,1.018685720339172,1.016528941534265,1.019731350027668,0.961848633284598,0.965388268875583,1.006200855070687,1.002872085389720,0.962411405440107,0.986233555836578,0.984121168349134,0.991005885151313,1.001149404664568,1.003919629666748,0.987688675059194,0.982354689803676,0.984874899822145,0.986184298754287,101.953104999401674,101.834159625298966,101.185780509661242,274.805998616447880,244.573106478748258,118.472011799244825,0.967793666992027,0.980962121426717,0.980816527390640,0.980816527390640,1.000000000000000
102W,2018-01-19,0.996485264895987,0.961481204287405,0.906463741798692,1.001162778279554,0.781031714075598,0.963363860366736,0.952122968075986,0.970931420829017,0.943003833153637,1.018874831997104,1.016688975293406,1.019902730251437,0.961481204287405,0.965090065828630,1.006270632924246,1.003043233198389,0.962049003417974,0.986104591571952,0.983974152017616,0.990922357718209,1.001162778279554,1.003988950469629,0.987518928530152,0.982166674993836,0.984817423338357,0.986033737839922,101.953104999401674,101.834159625298966,101.185780509661242,274.805998616447880,244.573106478748258,118.472011799244825,0.967480581478743,0.980775421716697,0.980628443626873,0.980628443626873,1.000000000000000
103W,2018-01-26,0.991171178314257,0.961113915649165,0.917970927258441,1.001176152073189,0.790793656180142,0.963014321139062,0.951667994100939,0.970653594089971,0.942461439049198,1.019063978762252,1.016849034246914,1.020074139278069,0.961113915649165,0.964791954894934,1.006340415616748,1.003214410214743,0.961686737860584,0.985975644171264,0.983827157648639,0.990838837325258,1.001176152073189,1.004058276059121,0.987349211174152,0.981978696168523,0.984759950208848,0.985883199911717,101.953104999401674,101.834159625298966,101.185780509661242,274.805998616447880,244.573106478748258,118.472011799244825,0.967167597250001,0.980588757539936,0.980440395930505,0.980440395930505,1.000000000000000
104W,2018-02-02,0.985885430853227,0.960746767316261,0.929624191718485,1.001189526045474,0.800677610633143,0.962664908735401,0.951213237536168,0.970375846849534,0.941919356917366,1.019253160641133,1.017009118398757,1.020245577112403,0.960746767316261,0.964493936046041,1.006410203148529,1.003385616443766,0.961324608716552,0.985846713632309,0.983680185238922,0.990755323971865,1.001189526045474,1.004127606435556,0.987179522986182,0.981790753320850,0.984702480433424,0.985732684966161,102.023629180239766,101.949071156345809,101.253012493384730,276.760048180550882,245.741651394541293,118.553962629329234,0.966854714273036,0.980402128889672,0.980252384294621,0.980252384294621,1.000000000000000
105W,2018-02-09,0.980627871385182,0.960379759235097,0.941425389591825,1.001202900196412,0.810685102439870,0.962315623109739,0.950758698277784,0.970098179084958,0.941377586578702,1.019442377640265,1.017169227752901,1.020417043759281,0.960379759235097,0.964196009253506,1.006479995519925,1.003556851890445,0.960962615934508,0.985699289736199,0.983514688333815,0.990658713595606,1.001202900196412,1.004196941599265,0.987009863961228,0.981602846443930,0.984645014011889,0.985582192999746,102.023629180239766,101.949071156345809,101.253012493384730,276.760048180550882,245.741651394541293,118.553962629329234,0.966541932515091,0.980215504377787,0.980064408712306,0.980064408712306,1.000000000000000
106W,2018-02-16,0.980329461693381,0.960011286507648,0.940950555490448,1.001228269274257,0.810056619067320,0.961964856105859,0.950302787607132,0.969818969533615,0.940836127853870,1.019606040173008,1.017310670199751,1.020604154846881,0.960011286507648,0.963861206798170,1.006531663902660,1.003571639060829,0.960597751555929,0.985538007527495,0.983335312003508,0.990552285665719,1.001228269274257,1.004256101358379,0.986843789871668,0.981373625297421,0.984434161369884,0.985426796522990,102.023629180239766,101.949071156345809,101.253012493384730,276.760048180550882,245.741651394541293,118.553962629329234,0.966229251943423,0.980028891859289,0.979876469176647,0.979876469176647,1.000000000000000
107W,2018-02-23,0.980031142809058,0.959641751983825,0.940475960884867,1.001253638994918,0.809428622926308,0.961613011316352,0.949845904668099,0.969538624765010,0.940294980563636,1.019769728980335,1.017452132314877,1.020803014266404,0.959641751983825,0.963526520597914,1.006583334937829,1.003586426449098,0.960233025711371,0.985376751708129,0.983155968388389,0.990445869169541,1.001253638994918,1.004301690374030,0.986682483984425,0.981144457677991,0.984223353880027,0.985241864810540,102.023629180239766,101.949071156345809,101.253012493384730,276.760048180550882,245.741651394541293,118.553962629329234,0.965916672525296,0.979842314867908,0.979688565680729,0.979688565680729,1.000000000000000
108W,2018-03-02,0.979732914704580,0.959272359703918,0.940001605654288,1.001279009358412,0.808801113639108,0.961261295216324,0.949389241387499,0.969258361035436,0.939754144528871,1.019933444066464,1.017593614101015,1.021001912432652,0.959272359703918,0.963191950612370,1.006635008625568,1.003601214055256,0.959868438348234,0.985215522273782,0.982976657482491,0.990339464105845,1.001279009358412,1.004347281459231,0.986521204463653,0.980915343573141,0.984012591532648,0.985056967803599,102.087370370134551,102.103087345833458,101.314743380441541,277.855755309781443,247.157723483556936,118.628031457359100,0.965604194227988,0.979655773396883,0.979500698217644,0.979500698217644,1.000000000000000
109W,2018-03-09,0.979434777352323,0.958903109613173,0.939527489677973,1.001304380364756,0.808174090828287,0.960909707758706,0.948932797659723,0.968978178321467,0.939213619570547,1.020097185435614,1.017735115560900,1.021200849353174,0.958903109613173,0.962857496801185,1.006686684966013,1.003616001879306,0.959503989413938,0.985054319220137,0.982797379279849,0.990233070473403,1.001304380364756,1.004392874614076,0.986359951305044,0.980686282970376,0.983801874318081,0.984872105495653,102.087370370134551,102.103087345833458,101.314743380441541,277.855755309781443,247.157723483556936,118.628031457359100,0.965291817018785,0.979469267439449,0.979312866780480,0.979312866780480,1.000000000000000
110W,2018-03-16,0.979136730724670,0.958534001656856,0.939053612835249,1.001329752013965,0.807547554116705,0.960558248896446,0.948476573379217,0.968698076599684,0.938673405509741,1.020260953092005,1.017876636697268,1.021399825035523,0.958534001656856,0.962523159124017,1.006738363959301,1.003630789921250,0.959139678855924,0.984893142542877,0.982618133774498,0.990126688270986,1.001329752013965,1.004438469838658,0.986198724504288,0.980457275857200,0.983591202226660,0.984687277880192,102.087370370134551,102.103087345833458,101.314743380441541,277.855755309781443,247.157723483556936,118.628031457359100,0.964979540864985,0.979282796988847,0.979125071362329,0.979125071362329,1.000000000000000
111W,2018-03-23,0.978838774794013,0.958165035780259,0.938579975005501,1.001355124306056,0.806921503127512,0.960206918582509,0.948020568440475,0.968418055846674,0.938133502167631,1.020424747039857,1.018018177512855,1.021598839487249,0.958165035780259,0.962188937540543,1.006790045605568,1.003645578181093,0.958775506621653,0.984731992237687,0.982438920960475,0.990020317497365,1.001355124306056,1.004484067133073,0.986037524057076,0.980228322221124,0.983380575248723,0.984502484950703,102.087370370134551,102.103087345833458,101.314743380441541,277.855755309781443,247.157723483556936,118.628031457359100,0.964667365733896,0.979096362038316,0.978937311956285,0.978937311956285,1.000000000000000
112W,2018-04-03,0.978370741510123,0.957585519187376,0.937836169601158,1.001394996349694,0.805938689167795,0.959655087696180,0.947304432157289,0.967978186768479,0.937285709978794,1.020682190658974,1.018240638561127,1.021911654830959,0.957585519187376,0.961663966654773,1.006871264981557,1.003668817315383,0.958203515311900,0.984478809315784,0.982157366859637,0.989853186512416,1.001394996349694,1.004555724206428,0.985784262303158,0.979868645951395,0.983049681122095,0.984212166125674,102.157987426567615,102.203128391835008,101.384203241425425,279.155099603217252,247.875150709712557,118.710090211165735,0.964177008842120,0.978803464538717,0.978642334203617,0.978642334203617,1.000000000000000
113W,2018-04-06,0.978243134913298,0.957427530047476,0.937633415902786,1.001405870818950,0.805670856810365,0.959504643411554,0.947109216166518,0.967858257153360,0.937054626924730,1.020752413826828,1.018301318192630,1.021996984729056,0.957427530047476,0.961520842493439,1.006893416857582,1.003675155354487,0.958047576914279,0.984409770726258,0.982080593382563,0.989807610231606,1.001405870818950,1.004575267931775,0.985715202206059,0.979770575330322,0.982959456594661,0.984133003123610,102.157987426567615,102.203128391835008,101.384203241425425,279.155099603217252,247.875150709712557,118.710090211165735,0.964043318409136,0.978723598610435,0.978561901152894,0.978561901152894,1.000000000000000
114W,2018-04-13,0.977945450908066,0.957058990081974,0.937160494388895,1.001431245039786,0.805046260730173,0.959153698460552,0.946653868620547,0.967578479166263,0.936515654666811,1.020916286674391,1.018442918062294,1.022196115534248,0.957058990081974,0.961186968949228,1.006945106463602,1.003689944268044,0.957683819336196,0.984248699511390,0.981901478606753,0.989701273737011,1.001431245039786,1.004620871436250,0.985554080793639,0.979541782050630,0.982748964899221,0.983948314212989,102.157987426567615,102.203128391835008,101.384203241425425,279.155099603217252,247.875150709712557,118.710090211165735,0.963731446150135,0.978537270119573,0.978374249741740,0.978374249741740,1.000000000000000
115W,2018-04-20,0.977647857489482,0.956690591977555,0.936687811406134,1.001456619903568,0.804422148867898,0.958802881869907,0.946198739994826,0.967298782054359,0.935976992413332,1.021080185830302,1.018584537622124,1.022395285139043,0.956690591977555,0.960853211337547,1.006996798723146,1.003704733399512,0.957320199871898,0.984087654651336,0.981722396498428,0.989594948666303,1.001456619903568,1.004666477010932,0.985392985717538,0.979313042198102,0.982538518278634,0.983763659962312,102.157987426567615,102.203128391835008,101.384203241425425,279.155099603217252,247.875150709712557,118.710090211165735,0.963419674783182,0.978350977101756,0.978186634315077,0.978186634315077,1.000000000000000
116W,2018-04-27,0.977350354629981,0.956322335679613,0.936215366834194,1.001481995410314,0.803798520848149,0.958452193592670,0.945743830184106,0.967019165794268,0.935438639985985,1.021244111298785,1.018726176874860,1.022594493551002,0.956322335679613,0.960519569618140,1.007048493636349,1.003719522748894,0.956956718468942,0.983926636141783,0.981543347051630,0.989488635018255,1.001481995410314,1.004712084655916,0.985231916973451,0.979084355760265,0.982328116723249,0.983579040365073,102.157987426567615,102.203128391835008,101.384203241425425,279.155099603217252,247.875150709712557,118.710090211165735,0.963108004275640,0.978164719550230,0.977999054866004,0.977999054866004,1.000000000000000
117W,2018-05-04,0.977052942302005,0.955954221133562,0.935743160552824,1.001507371560039,0.803175376295827,0.958101633581911,0.945289139083184,0.966739630362618,0.934900597206566,1.021408063084064,1.018867835823239,1.022793740777685,0.955954221133562,0.960186043750764,1.007100191203348,1.003734312316194,0.956593375074911,0.983765643978421,0.981364330260401,0.989382332791639,1.001507371560039,1.004757694371297,0.985070874557073,0.978855722724643,0.982117760223415,0.983394455414769,102.226373022939427,102.208079715760817,101.452540059177494,279.798222855659219,248.631208938506347,118.789555953580418,0.962796434594880,0.977978497458245,0.977811511387623,0.977811511387623,1.000000000000000
118W,2018-05-11,0.976755620478005,0.955586248284838,0.935271192441837,1.001532748352761,0.802552714836125,0.957751201790714,0.944834666586910,0.966460175736045,0.934362863896973,1.021572041190365,1.019009514470000,1.022993026826655,0.955586248284838,0.959852633695192,1.007151891424280,1.003749102101415,0.956230169637403,0.983604678156938,0.981185346118787,0.989276041985228,1.001532748352761,1.004803306157167,0.984909858464102,0.978627143078767,0.981907448769485,0.983209905104898,102.226373022939427,102.208079715760817,101.452540059177494,279.798222855659219,248.631208938506347,118.789555953580418,0.962484965708283,0.977792310819049,0.977624003873036,0.977624003873036,1.000000000000000
119W,2018-05-18,0.976458389130440,0.955218417078899,0.934799462381105,1.001558125788495,0.801930536094525,0.957400898172183,0.944380412590184,0.966180801891190,0.933825439879204,1.021736045621912,1.019151212817883,1.023192351705478,0.955218417078899,0.959519339411211,1.007203594299280,1.003763892104560,0.955867102104038,0.983443738673024,0.981006394620833,0.989169762597796,1.001558125788495,1.004848920013620,0.984748868690233,0.978398616810170,0.981697182351811,0.983025389428959,102.226373022939427,102.208079715760817,101.452540059177494,279.798222855659219,248.631208938506347,118.789555953580418,0.962173597583243,0.977606159625892,0.977436532315346,0.977436532315346,1.000000000000000
120W,2018-05-25,0.976161248231777,0.954850727461221,0.934327970250561,1.001583503867258,0.801308839696801,0.957050722679437,0.943926376987958,0.965901508804701,0.933288324975364,1.021900076382932,1.019292930869627,1.023391715421717,0.954850727461221,0.959186160858620,1.007255299828484,1.003778682325632,0.955504172422456,0.983282825522370,0.980827475760584,0.989063494628115,1.001583503867258,1.004894535940752,0.984587905231167,0.978170143906387,0.981486960960749,0.982840908380453,102.226373022939427,102.208079715760817,101.452540059177494,279.798222855659219,248.631208938506347,118.789555953580418,0.961862330187162,0.977420043872027,0.977249096707658,0.977249096707658,1.000000000000000
121W,2018-06-01,0.975864197754493,0.954483179377304,0.933856715930197,1.001608882589066,0.800687625269015,0.956700675265614,0.943472559675231,0.965622296453234,0.932751519007656,1.022064133477653,1.019434668627972,1.023591117982942,0.954483179377304,0.958853097997233,1.007307008012030,1.003793472764634,0.955141380540317,0.983121938700667,0.980648589532088,0.988957238074960,1.001608882589066,1.004940153938655,0.984426968082600,0.977941724354957,0.981276784586658,0.982656461952881,102.297086231895008,102.305574470904062,101.524311836061358,280.271100092238783,249.196244643239027,118.871726438979522,0.961551163487455,0.977233963550707,0.977061697043078,0.977061697043078,1.000000000000000
122W,2018-06-08,0.975567237671072,0.954115772772668,0.933385699300068,1.001634261953934,0.800066892437519,0.956350755883869,0.943018960547056,0.965343164813451,0.932215021798388,1.022228216910301,1.019576426095658,1.023790559396720,0.954115772772668,0.958520150786879,1.007358718850053,1.003808263421570,0.954778726405299,0.982961078203607,0.980469735929394,0.988850992937103,1.001634261953934,1.004985774007424,0.984266057240232,0.977713358143419,0.981066653219898,0.982472050139745,102.297086231895008,102.305574470904062,101.524311836061358,280.271100092238783,249.196244643239027,118.871726438979522,0.961240097451546,0.977047918655185,0.976874333314714,0.976874333314714,1.000000000000000
123W,2018-06-15,0.975270367954006,0.953748507592854,0.932914920240287,1.001659641961881,0.799446640828958,0.956000964487372,0.942565579498534,0.965064113862021,0.931678833169968,1.022392326685105,1.019718203275425,1.023990039670622,0.953748507592854,0.958187319187398,1.007410432342689,1.003823054296442,0.954416209965103,0.982800244026883,0.980290914946551,0.988744759213318,1.001659641961881,1.005031396147154,0.984105172699764,0.977485045259320,0.980856566850831,0.982287672934551,102.297086231895008,102.305574470904062,101.524311836061358,280.271100092238783,249.196244643239027,118.871726438979522,0.960929132046869,0.976861909178718,0.976687005515674,0.976687005515674,1.000000000000000
124W,2018-06-22,0.974973588575797,0.953381383783422,0.932444378631031,1.001685022612921,0.798826870070263,0.955651301029312,0.942112416424819,0.964785143575619,0.931142952944909,1.022556462806294,1.019860000170016,1.024189558812219,0.953381383783422,0.957854603158648,1.007462148490075,1.003837845389255,0.954053831167447,0.982639436166188,0.980112126577611,0.988638536902379,1.001685022612921,1.005077020357937,0.983944314456897,0.977256785690206,0.980646525469821,0.982103330330803,102.297086231895008,102.305574470904062,101.524311836061358,280.271100092238783,249.196244643239027,118.871726438979522,0.960618267240870,0.976675935114563,0.976499713639069,0.976499713639069,1.000000000000000
125W,2018-06-29,0.974676899508955,0.953014401289956,0.931974074352533,1.001710403907071,0.798207579788654,0.955301765462895,0.941659471221113,0.964506253930927,0.930607380945824,1.022720625278098,1.020001816782171,1.024389116829085,0.953014401289956,0.957522002660498,1.007513867292347,1.003852636700011,0.953691589960071,0.982478654617216,0.979933370816624,0.988532326003060,1.001710403907071,1.005122646639867,0.983783482507331,0.977028579423627,0.980436529067234,0.981919022322008,102.297086231895008,102.305574470904062,101.524311836061358,280.271100092238783,249.196244643239027,118.871726438979522,0.960307503001005,0.976489996455978,0.976312457678010,0.976312457678010,1.000000000000000
126W,2018-07-06,0.974380300725996,0.952647560058059,0.931504007285090,1.001735785844348,0.797588769611644,0.954952357741343,0.941206743782670,0.964227444904634,0.930072116995428,1.022884814104747,1.020143653114632,1.024588713728795,0.952647560058059,0.957189517652831,1.007565588749642,1.003867428228713,0.953329486290732,0.982317899375663,0.979754647657644,0.988426126514135,1.001735785844348,1.005168274993040,0.983622676846769,0.976800426447136,0.980226577633438,0.981734748901673,102.365564942422594,102.256576677414415,101.594890291817578,279.863065224504112,248.903353008995140,118.951300382329947,0.959996839294739,0.976304093196222,0.976125237625609,0.976125237625609,1.000000000000000
127W,2018-07-13,0.974083792199448,0.952280860033357,0.931034177309058,1.001761168424767,0.796970439167029,0.954603077817897,0.940754234004792,0.963948716473436,0.929537160916539,1.023049029290472,1.020285509170142,1.024788349518923,0.952280860033357,0.956857148095546,1.007617312862095,1.003882219975365,0.952967520107211,0.982157170437223,0.979575957094724,0.988319938434378,1.001761168424767,1.005213905417548,0.983461897470914,0.976572326748289,0.980016671158804,0.981550510063307,102.365564942422594,102.256576677414415,101.594890291817578,279.863065224504112,248.903353008995140,118.951300382329947,0.959686276089551,0.976118225328556,0.975938053474981,0.975938053474981,1.000000000000000
128W,2018-07-20,0.973787373901844,0.951914301161494,0.930564584304853,1.001786551648346,0.796352588082899,0.954253925645814,0.940301941782834,0.963670068614036,0.929002512532076,1.023213270839505,1.020427384951442,1.024988024207049,0.951914301161494,0.956524893948553,1.007669039629843,1.003897011939970,0.952605691357305,0.981996467797592,0.979397299121920,0.988213761762564,1.001786551648346,1.005259537913486,0.983301144375470,0.976344280314644,0.979806809633705,0.981366305800421,102.365564942422594,102.256576677414415,101.594890291817578,279.863065224504112,248.903353008995140,118.951300382329947,0.959375813352928,0.975932392846242,0.975750905219242,0.975750905219242,1.000000000000000
129W,2018-07-27,0.973491045805728,0.951547883388137,0.930095228152951,1.001811935515099,0.795735215987629,0.953904901178368,0.939849867012201,0.963391501303142,0.928468171665060,1.023377538756079,1.020569280461277,1.025187737800751,0.951547883388137,0.956192755171779,1.007720769053022,1.003911804122530,0.952243999988833,0.981835791452469,0.979218673733288,0.988107596497466,1.001811935515099,1.005305172480949,0.983140417556140,0.976116287133764,0.979596993048514,0.981182136106525,102.365564942422594,102.256576677414415,101.594890291817578,279.863065224504112,248.903353008995140,118.951300382329947,0.959065451052367,0.975746595742544,0.975563792851507,0.975563792851507,1.000000000000000
130W,2018-08-03,0.973194807883651,0.951181606658973,0.929626108733889,1.001837320025045,0.795118322509883,0.953556004368849,0.939398009588347,0.963113014517471,0.927934138138615,1.023541833044425,1.020711195702389,1.025387490307609,0.951181606658973,0.955860731725163,1.007772501131769,1.003926596523050,0.951882445949633,0.981675141397550,0.979040080922885,0.988001442637859,1.001837320025045,1.005350809120029,0.982979717008630,0.975888347193212,0.979387221393608,0.980998000975133,102.436374434822412,102.365508660459170,101.668982949134517,281.333787941118544,249.254435751496743,119.033582751455810,0.958755189155377,0.975560834010726,0.975376716364895,0.975376716364895,1.000000000000000
131W,2018-08-10,0.972898660108172,0.950815470919710,0.929157225928265,1.001862705178198,0.794501907278613,0.953207235170566,0.938946369406776,0.962834608233745,0.927400411775965,1.023706153708778,1.020853130677521,1.025587281735206,0.950815470919710,0.955528823568658,1.007824235866219,1.003941389141533,0.951521029187563,0.981514517628534,0.978861520684769,0.987895300182519,1.001862705178198,1.005396447830822,0.982819042728646,0.975660460480557,0.979177494659366,0.980813900399758,102.436374434822412,102.365508660459170,101.668982949134517,281.333787941118544,249.254435751496743,119.033582751455810,0.958445027629477,0.975375107644055,0.975189675752526,0.975189675752526,1.000000000000000
