#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,872181.94,612099.00,2765468.56,0.00,1029381.34,1029381.34,787919.97,834455.83
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,811619.13,564892.19,2705361.25,0.00,962708.90,1029381.34,793034.37,840159.44
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,770149.13,592819.75,2793956.31,0.00,918152.71,1029381.34,796629.28,845596.17
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,746644.00,559757.75,3143374.00,0.00,894645.74,1029381.34,799369.61,850734.41
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,799327.69,434093.13,3305071.41,0.00,962472.35,1029381.34,803671.84,855446.66
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,816662.94,465503.44,3329215.50,0.00,988334.26,1029381.34,808573.31,860063.38
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,696010.75,459588.31,2540790.69,0.00,846592.74,1029381.34,809556.36,864441.35
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,668330.50,484548.84,2770256.63,0.00,817047.75,1029381.34,809745.18,868598.63
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,697543.19,426221.13,2609205.19,0.00,856945.39,1029381.34,810868.66,872425.67
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,696740.63,484219.81,2899557.75,0.00,860301.53,1029381.34,812055.74,876194.81
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,629676.75,506276.09,2846792.31,0.00,781438.38,1029381.34,811337.74,879787.17
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,624970.50,524132.88,3085377.81,0.00,779532.29,1029381.34,810608.96,883214.90
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,713015.81,470479.94,3272098.16,0.00,893716.14,1029381.34,812411.20,886384.61
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,699877.25,506990.81,2827074.63,0.00,881697.98,1029381.34,813930.32,889519.83
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,601605.19,513688.28,2184556.81,0.00,761740.52,1029381.34,812810.60,892520.53
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,595267.31,519498.03,2176299.06,0.00,757622.41,1029381.34,811628.01,895453.23
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,655813.25,455060.59,2424957.38,0.00,838731.46,1029381.34,812160.16,898082.79
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,629777.13,464632.66,2313853.97,0.00,809608.18,1029381.34,812107.74,900779.91
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,513652.66,460706.84,1944453.66,0.00,663637.82,1029381.34,809212.78,903287.46
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,492974.22,467322.09,2028376.00,0.00,640117.04,1029381.34,805975.37,905701.59
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,558797.81,397187.88,2091469.44,0.00,729228.19,1029381.34,804531.23,908028.85
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,523914.09,399527.91,1838027.88,0.00,687135.59,1029381.34,802363.01,910270.14
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,415831.94,411639.56,1646466.50,0.00,548117.67,1029381.34,797752.43,912430.15
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,382901.97,420102.53,1573956.81,0.00,507272.16,1029381.34,792522.75,914535.69
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,455261.91,326334.63,1603857.38,0.00,606128.15,1029381.34,789296.75,916523.37
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,441763.81,344489.75,1845073.41,0.00,591108.05,1029381.34,785888.16,918464.38
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,357998.81,379514.22,1352420.88,0.00,481455.11,1029381.34,780685.24,920360.01
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,356329.28,394537.44,1291263.06,0.00,481640.74,1029381.34,775660.28,922191.93
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,418056.50,301340.47,1359678.19,0.00,567848.57,1029381.34,772336.25,923906.47
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,397730.22,318339.38,1292640.25,0.00,542979.75,1029381.34,768605.62,925622.09
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,313073.81,340284.31,1121476.78,0.00,429575.30,1029381.34,763179.34,927282.79
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,288774.50,332009.03,1183954.24,0.00,398243.66,1029381.34,757436.33,928889.52
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,332238.88,245977.30,1242713.70,0.00,460458.19,1029381.34,752941.20,930410.58
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,311282.16,236501.92,1069053.91,0.00,433602.23,1029381.34,748075.48,931918.58
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,234262.97,254651.33,937343.88,0.00,327973.24,1029381.34,741770.52,933381.32
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,205067.52,253243.97,759687.34,0.00,288587.10,1029381.34,734918.90,934832.73
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,241411.00,164855.77,905681.94,0.00,341361.99,1029381.34,729478.97,936139.63
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,222097.45,171286.45,995059.88,0.00,315645.19,1029381.34,723517.16,937482.90
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,144661.75,192123.66,705723.91,0.00,206659.13,1029381.34,716019.64,938815.97
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,131125.22,206338.38,733998.53,0.00,188261.14,1029381.34,708710.96,940070.17
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,162672.23,115129.03,711863.86,0.00,234687.45,1029381.34,702446.73,941250.41
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,148714.39,128963.98,672866.30,0.00,215662.53,1029381.34,695670.92,942477.16
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,75812.27,148315.11,427221.09,0.00,110493.00,1029381.34,687890.32,943632.65
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,62379.38,158651.31,345906.82,0.00,91371.34,1029381.34,680063.00,944757.81
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,82755.55,59186.94,348892.96,0.00,121825.92,1029381.34,672832.87,945853.83
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,65282.16,63757.71,319185.59,0.00,96585.21,1029381.34,665464.90,946921.82
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8664.66,102245.45,73976.39,0.00,12883.72,1029381.34,657226.26,947962.85
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,3366.64,120932.65,24573.77,0.00,5031.34,1029381.34,649015.36,948987.88
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1029381.34,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1029381.34,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1029381.34,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1029381.34,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1029381.34,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1029381.34,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1029381.34,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1029381.34,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,79018.89,0.00,79018.89,79018.89,79018.89,79018.89,79018.89,79018.89
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,252798.58,170611.70,801728.52,0.00,254062.80,254062.80,254062.80,254062.80
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,339679.56,244890.70,1265079.47,0.00,343114.81,343114.81,299078.10,299078.10
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,350355.00,357083.09,1634614.19,0.00,355728.27,355728.27,318372.00,318372.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,426701.69,450458.84,1936690.69,0.00,435403.51,435403.51,347414.36,347414.36
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,587367.75,443802.38,1978206.59,0.00,602274.94,602274.94,396804.24,396804.24
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,635587.63,471259.91,2670714.06,0.00,655106.09,655106.09,441103.76,441103.76
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,608711.50,538890.81,3188280.00,0.00,630544.96,655106.09,468078.05,471575.28
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,669340.81,570169.81,2810677.44,0.00,696802.15,696802.15,496586.50,499647.83
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,781877.75,469524.28,2909887.38,0.00,818037.86,818037.86,532212.16,534934.21
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,752141.50,468449.63,3330038.13,0.00,790874.83,818037.86,558018.99,563179.53
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,722235.06,546243.19,3050098.81,0.00,763238.79,818037.86,576636.36,586300.06
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,660023.25,545278.19,2977734.95,0.00,701033.30,818037.86,587087.07,605768.57
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,714272.38,375963.69,2981349.88,0.00,762417.83,818037.86,600402.25,621888.99
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,755842.13,432340.53,3106837.53,0.00,810837.83,818037.86,615408.68,635876.61
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,711944.19,566776.63,2285419.06,0.00,767620.30,818037.86,625644.42,648126.37
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,771986.50,638929.88,2869575.88,0.00,836580.60,836580.60,638922.47,659989.22
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,889146.94,527688.19,2961157.38,0.00,968325.44,968325.44,657999.86,677846.53
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,873695.13,584966.75,2800902.38,0.00,956324.42,968325.44,674674.14,694082.29
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,791437.94,626930.63,3273123.86,0.00,870682.30,968325.44,685049.72,708599.19
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,738212.94,621896.44,3535571.20,0.00,816247.83,968325.44,691652.00,721669.39
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,897534.06,573749.38,3530414.63,0.00,997280.15,997280.15,705862.84,734484.51
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,850465.31,611257.06,3104685.50,0.00,949774.24,997280.15,717048.67,746536.37
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,772833.38,650835.94,2978347.75,0.00,867455.43,997280.15,723643.90,757531.31
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,758752.94,683133.19,2679695.00,0.00,856065.46,997280.15,729322.31,767812.06
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,855051.13,600630.19,3054253.25,0.00,969341.42,997280.15,738484.57,776571.55
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,823575.13,630908.94,2891302.84,0.00,938394.45,997280.15,746241.20,785135.19
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,766312.44,699212.44,2913816.63,0.00,877674.23,997280.15,751253.06,793224.78
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,785839.81,688057.19,3147979.09,0.00,904555.37,997280.15,756710.80,800489.39
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,827462.44,573387.44,3491453.63,0.00,957086.95,997280.15,763379.66,807038.92
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,791569.81,582809.38,3040448.13,0.00,920317.35,997280.15,768767.40,813569.99
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,745780.06,636800.06,2843646.19,0.00,871430.60,997280.15,772069.64,819479.16
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,799407.56,718507.63,2869409.75,0.00,938780.17,997280.15,777259.61,825014.40
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,871461.00,615643.69,2761973.50,0.00,1028530.46,1028530.46,784833.52,831148.87
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,810565.19,568248.19,2702349.25,0.00,961458.78,1028530.46,790001.66,836924.34
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,769513.75,596558.69,2793926.06,0.00,917395.24,1028530.46,793661.93,842429.58
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,745722.44,563136.25,3144077.75,0.00,893541.45,1028530.46,796454.35,847632.56
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,798415.00,436595.31,3304547.63,0.00,961373.38,1028530.46,800804.49,852404.18
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,815282.94,467788.53,3330324.13,0.00,986664.20,1028530.46,805737.74,857079.07
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,695068.38,462553.34,2541491.13,0.00,845446.48,1028530.46,806764.47,861512.21
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,667455.25,487749.63,2770045.50,0.00,815977.79,1028530.46,806996.69,865721.88
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,696683.19,428844.94,2612019.81,0.00,855888.83,1028530.46,808160.44,869597.13
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,696349.25,487476.38,2902761.75,0.00,859818.25,1028530.46,809400.96,873413.76
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,629107.13,509554.53,2845559.94,0.00,780731.43,1028530.46,808728.63,877051.38
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,624476.06,527497.25,3085360.25,0.00,778915.59,1028530.46,808045.51,880522.30
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,713064.69,473590.75,3287063.38,0.00,893777.45,1028530.46,809904.66,883731.96
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,699467.13,509996.91,2830956.06,0.00,881181.35,1028530.46,811467.41,886906.68
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,601222.06,516839.56,2190132.25,0.00,761255.44,1028530.46,810390.13,889945.19
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,594470.75,522416.31,2180439.44,0.00,756608.64,1028530.46,809237.68,892914.84
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,655374.31,457573.41,2434282.50,0.00,838170.03,1028530.46,809805.74,895577.53
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,629308.69,467181.22,2310673.69,0.00,809005.96,1028530.46,809789.31,898308.64
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,513024.03,463237.84,1953617.28,0.00,662825.63,1028530.46,806923.72,900847.79
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,492076.69,469714.00,2032099.31,0.00,638951.62,1028530.46,803707.82,903292.33
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,558494.31,399423.56,2095973.31,0.00,728832.14,1028530.46,802298.90,905648.91
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,523244.47,401614.88,1841057.38,0.00,686257.37,1028530.46,800155.69,907918.45
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,415032.09,413705.22,1646913.63,0.00,547063.36,1028530.46,795566.02,910105.67
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,382262.56,422519.09,1576471.56,0.00,506425.06,1028530.46,790360.45,912237.74
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,454807.50,328041.06,1604755.19,0.00,605523.18,1028530.46,787161.40,914250.46
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,441304.31,346346.75,1840132.09,0.00,590493.22,1028530.46,783778.97,916215.93
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,357640.13,381734.81,1354543.63,0.00,480972.72,1028530.46,778603.84,918135.45
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,355529.59,396385.66,1291391.75,0.00,480559.83,1028530.46,773595.70,919990.45
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,417745.13,302915.03,1357554.39,0.00,567425.61,1028530.46,770297.93,921726.60
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,397196.50,319882.97,1293325.66,0.00,542251.11,1028530.46,766588.60,923463.83
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,312943.63,342326.44,1122321.78,0.00,429396.67,1028530.46,761191.74,925145.45
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,288513.78,333950.69,1194391.86,0.00,397884.10,1028530.46,755474.35,926772.43
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,331923.53,247142.72,1253317.33,0.00,460021.14,1028530.46,751002.31,928312.66
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,310874.63,237663.81,1079089.03,0.00,433034.53,1028530.46,746157.48,929839.66
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,233995.23,256033.00,946805.25,0.00,327598.41,1028530.46,739875.68,931320.83
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,204625.59,254604.66,767541.96,0.00,287965.18,1028530.46,733043.31,932790.53
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,241277.28,165854.66,906312.91,0.00,341172.90,1028530.46,727626.69,934113.89
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,221928.48,172359.08,996621.53,0.00,315405.06,1028530.46,721688.10,935474.09
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,144416.20,193220.61,706299.72,0.00,206308.33,1028530.46,714212.02,936823.96
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,130885.05,207527.44,734598.91,0.00,187916.32,1028530.46,706923.60,938093.96
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,162641.27,115851.63,712539.08,0.00,234642.76,1028530.46,700682.41,939289.08
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,148571.22,129697.52,673372.27,0.00,215454.92,1028530.46,693928.26,940531.28
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,75628.09,149103.59,426494.27,0.00,110224.58,1028530.46,686167.26,941701.32
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,62173.58,159494.63,343973.58,0.00,91069.89,1028530.46,678358.59,942840.67
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,82748.27,59555.08,348186.71,0.00,121815.20,1028530.46,671150.40,943950.50
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,65176.42,64115.54,319450.02,0.00,96428.78,1028530.46,663801.94,945031.95
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8622.79,102766.35,73836.93,0.00,12821.46,1028530.46,655583.51,946086.09
