#Portfolio,RiskClass,RiskType,PLDate1,PLDate2,PLAmount
All,FX,All,2018-05-03,2018-05-17,508863.961628
All,FX,All,2018-05-04,2018-05-18,479564.354858
All,FX,All,2018-05-08,2018-05-22,242125.709560
All,FX,All,2018-05-09,2018-05-23,412631.058881
All,FX,All,2018-05-10,2018-05-24,519947.517218
All,FX,All,2018-05-11,2018-05-25,763549.740835
All,FX,All,2018-05-14,2018-05-29,1011584.704368
All,FX,All,2018-05-15,2018-05-30,464445.006106
All,FX,All,2018-05-16,2018-05-31,310506.612467
All,FX,All,2018-05-17,2018-06-01,369218.052620
All,FX,All,2018-05-18,2018-06-04,230151.806237
All,FX,All,2018-05-21,2018-06-05,209559.578077
All,FX,All,2018-05-22,2018-06-06,39603.322741
All,FX,All,2018-05-23,2018-06-07,-232269.946162
All,FX,All,2018-05-24,2018-06-08,-98348.809116
All,FX,All,2018-05-25,2018-06-11,-303282.608083
All,FX,All,2018-05-29,2018-06-12,-486830.249367
All,FX,All,2018-05-30,2018-06-13,-293297.928972
All,FX,All,2018-05-31,2018-06-14,338730.469216
All,FX,All,2018-06-01,2018-06-15,152632.006698
All,FX,All,2018-06-04,2018-06-18,214978.531092
All,FX,All,2018-06-05,2018-06-19,349730.657991
All,FX,All,2018-06-06,2018-06-20,534789.519180
All,FX,All,2018-06-07,2018-06-21,522048.272059
All,FX,All,2018-06-08,2018-06-22,306139.987108
All,FX,All,2018-06-11,2018-06-25,226782.016481
All,FX,All,2018-06-12,2018-06-26,271032.547487
All,FX,All,2018-06-13,2018-06-27,629211.154502
All,FX,All,2018-06-14,2018-06-28,25745.251214
All,FX,All,2018-06-15,2018-06-29,-165474.575641
All,FX,All,2018-06-18,2018-07-02,-15278.055491
All,FX,All,2018-06-19,2018-07-03,-144709.671113
All,FX,All,2018-06-20,2018-07-05,-273804.022194
All,FX,All,2018-06-21,2018-07-06,-336038.546350
All,FX,All,2018-06-22,2018-07-09,-210853.812396
All,FX,All,2018-06-25,2018-07-10,-74090.693612
All,FX,All,2018-06-26,2018-07-11,-39352.087284
All,FX,All,2018-06-27,2018-07-12,-273319.426651
All,FX,All,2018-06-28,2018-07-13,-263525.154404
All,FX,All,2018-06-29,2018-07-16,-36120.503299
All,FX,All,2018-07-02,2018-07-17,-32452.277487
All,FX,All,2018-07-03,2018-07-18,73750.858323
All,FX,All,2018-07-05,2018-07-19,146110.105100
All,FX,All,2018-07-06,2018-07-20,94856.500886
All,FX,All,2018-07-09,2018-07-23,174386.831940
All,FX,All,2018-07-10,2018-07-24,170827.736124
All,FX,All,2018-07-11,2018-07-25,-108172.016694
All,FX,All,2018-07-12,2018-07-26,101279.506474
All,FX,All,2018-07-13,2018-07-27,97921.964812
All,FX,All,2018-07-16,2018-07-30,32633.714101
All,FX,All,2018-07-17,2018-07-31,-46288.354835
All,FX,All,2018-07-18,2018-08-01,-29028.893446
All,FX,All,2018-07-19,2018-08-02,176444.315045
All,FX,All,2018-07-20,2018-08-03,418755.838717
All,FX,All,2018-07-23,2018-08-06,383442.643216
All,FX,All,2018-07-24,2018-08-07,245738.087479
All,FX,All,2018-07-25,2018-08-08,322400.791637
All,FX,All,2018-07-26,2018-08-09,323683.703699
All,FX,All,2018-07-27,2018-08-10,660031.107493
All,FX,All,2018-07-30,2018-08-13,793629.009848
All,FX,All,2018-07-31,2018-08-14,923218.218574
All,FX,All,2018-08-01,2018-08-15,842030.915000
All,FX,All,2018-08-02,2018-08-16,560725.657982
All,FX,All,2018-08-03,2018-08-17,359141.277266
All,FX,All,2018-08-06,2018-08-20,209241.009053
All,FX,All,2018-08-07,2018-08-21,97394.455188
All,FX,All,2018-08-08,2018-08-22,59895.613845
All,FX,All,2018-08-09,2018-08-23,-4766.867597
All,FX,All,2018-08-10,2018-08-24,-511245.136520
All,FX,All,2018-08-14,2018-08-28,-858498.844432
All,FX,All,2018-08-15,2018-08-29,-885296.368826
All,FX,All,2018-08-16,2018-08-30,-710516.048923
All,FX,All,2018-08-17,2018-08-31,-398102.035710
All,FX,All,2018-08-20,2018-09-04,-230906.742662
All,FX,All,2018-08-21,2018-09-05,-120608.477385
All,FX,All,2018-08-22,2018-09-06,-35654.106403
All,FX,All,2018-08-23,2018-09-07,-14979.824667
All,FX,All,2018-08-24,2018-09-10,97536.037946
All,FX,All,2018-08-28,2018-09-12,201195.585429
All,FX,All,2018-08-29,2018-09-13,70515.017007
All,FX,All,2018-08-30,2018-09-14,121857.317548
All,FX,All,2018-08-31,2018-09-17,-172211.921038
All,FX,All,2018-09-04,2018-09-18,-192285.411023
All,FX,All,2018-09-05,2018-09-19,-83713.850152
All,FX,All,2018-09-06,2018-09-20,-363930.867103
All,FX,All,2018-09-07,2018-09-21,-463633.312565
All,FX,All,2018-09-10,2018-09-24,-359616.881172
All,FX,All,2018-09-11,2018-09-25,-383963.951919
All,FX,All,2018-09-12,2018-09-26,-254678.466048
All,FX,All,2018-09-13,2018-09-27,149534.626022
All,FX,All,2018-09-14,2018-09-28,83908.928397
All,FX,All,2018-09-17,2018-10-01,290331.360217
All,FX,All,2018-09-18,2018-10-02,331208.667545
All,FX,All,2018-09-19,2018-10-03,523584.660884
All,FX,All,2018-09-20,2018-10-04,697782.554612
All,FX,All,2018-09-21,2018-10-05,602891.997841
All,FX,All,2018-09-24,2018-10-09,685757.685588
All,FX,All,2018-09-25,2018-10-10,666303.771954
All,FX,All,2018-09-26,2018-10-11,391733.861640
All,FX,All,2018-09-27,2018-10-12,227771.941817
All,FX,All,2018-09-28,2018-10-15,100867.326049
All,FX,All,2018-10-01,2018-10-16,35961.888186
All,FX,All,2018-10-02,2018-10-17,144636.476720
All,FX,All,2018-10-03,2018-10-18,93269.742772
All,FX,All,2018-10-04,2018-10-19,25745.251214
All,FX,All,2018-10-05,2018-10-22,174881.226910
All,FX,All,2018-10-09,2018-10-23,69681.564691
All,FX,All,2018-10-10,2018-10-24,357835.197662
All,FX,All,2018-10-11,2018-10-25,591852.454542
All,FX,All,2018-10-12,2018-10-26,430442.844124
All,FX,All,2018-10-15,2018-10-29,563883.778500
All,FX,All,2018-10-16,2018-10-30,621508.783125
All,FX,All,2018-10-17,2018-10-31,519694.713486
All,FX,All,2018-10-18,2018-11-01,133536.953601
All,FX,All,2018-10-19,2018-11-02,350870.546081
All,FX,All,2018-10-22,2018-11-05,177501.145425
All,FX,All,2018-10-23,2018-11-06,143858.874901
All,FX,All,2018-10-24,2018-11-07,-64727.335325
All,FX,All,2018-10-25,2018-11-08,59204.059289
All,FX,All,2018-10-26,2018-11-09,203542.159142
All,FX,All,2018-10-29,2018-11-13,233119.085228
All,FX,All,2018-10-30,2018-11-14,112501.275692
All,FX,All,2018-10-31,2018-11-15,-17510.071773
All,FX,All,2018-11-01,2018-11-16,-1104.268173
All,FX,All,2018-11-02,2018-11-19,-141739.329072
All,FX,All,2018-11-05,2018-11-20,119686.408452
All,FX,All,2018-11-06,2018-11-21,133302.891618
All,FX,All,2018-11-07,2018-11-23,247582.884549
All,FX,All,2018-11-08,2018-11-26,112639.296640
All,FX,All,2018-11-09,2018-11-27,152456.261115
All,FX,All,2018-11-13,2018-11-28,-166891.333009
All,FX,All,2018-11-14,2018-11-29,-187179.941896
All,FX,All,2018-11-15,2018-11-30,55735.352130
All,FX,All,2018-11-16,2018-12-03,197067.342271
All,FX,All,2018-11-19,2018-12-04,305362.005022
All,FX,All,2018-11-20,2018-12-05,92632.429513
All,FX,All,2018-11-21,2018-12-06,52536.681228
All,FX,All,2018-11-23,2018-12-07,-70999.131346
All,FX,All,2018-11-26,2018-12-10,-47563.884359
All,FX,All,2018-11-27,2018-12-11,-50619.246738
All,FX,All,2018-11-28,2018-12-12,22402.032810
All,FX,All,2018-11-29,2018-12-13,99472.055061
All,FX,All,2018-11-30,2018-12-14,45718.285032
All,FX,All,2018-12-03,2018-12-17,42444.258878
All,FX,All,2018-12-04,2018-12-18,-14300.534283
All,FX,All,2018-12-05,2018-12-19,-61010.773265
All,FX,All,2018-12-06,2018-12-20,-158278.193201
All,FX,All,2018-12-07,2018-12-21,45827.390031
All,FX,All,2018-12-10,2018-12-24,-81152.676267
All,FX,All,2018-12-12,2018-12-27,-138091.074686
All,FX,All,2018-12-13,2018-12-28,-174825.053161
All,FX,All,2018-12-14,2018-12-31,-386750.648003
All,FX,All,2018-12-17,2019-01-02,35758.970076
All,FX,All,2018-12-18,2019-01-03,-61138.921011
All,FX,All,2018-12-19,2019-01-04,-21107.740613
All,FX,All,2018-12-20,2019-01-07,-48327.608610
All,FX,All,2018-12-21,2019-01-08,-158215.407993
All,FX,All,2018-12-24,2019-01-09,-339704.117289
All,FX,All,2018-12-27,2019-01-11,-71762.291561
All,FX,All,2018-12-28,2019-01-14,-61765.346149
All,FX,All,2018-12-31,2019-01-15,170822.980802
All,FX,All,2019-01-02,2019-01-16,-121072.636365
All,FX,All,2019-01-03,2019-01-17,25745.251214
All,FX,All,2019-01-04,2019-01-18,109544.807568
All,FX,All,2019-01-07,2019-01-22,329535.714526
All,FX,All,2019-01-08,2019-01-23,187303.277114
All,FX,All,2019-01-09,2019-01-24,640227.867625
All,FX,All,2019-01-10,2019-01-25,265925.922156
All,FX,All,2019-01-11,2019-01-28,133697.689106
All,FX,All,2019-01-14,2019-01-29,140523.710596
All,FX,All,2019-01-15,2019-01-30,-138764.374655
All,FX,All,2019-01-16,2019-01-31,-91627.637092
All,FX,All,2019-01-17,2019-02-01,-131779.961096
All,FX,All,2019-01-18,2019-02-04,-171459.799996
All,FX,All,2019-01-22,2019-02-05,-121256.096182
All,FX,All,2019-01-23,2019-02-06,72608.908415
All,FX,All,2019-01-24,2019-02-07,-83994.645421
All,FX,All,2019-01-25,2019-02-08,223715.273529
All,FX,All,2019-01-28,2019-02-11,422364.050207
All,FX,All,2019-01-29,2019-02-12,301487.758469
All,FX,All,2019-01-30,2019-02-13,592950.980303
All,FX,All,2019-01-31,2019-02-14,419678.187549
All,FX,All,2019-02-01,2019-02-15,446951.316438
All,FX,All,2019-02-04,2019-02-19,284851.945374
All,FX,All,2019-02-05,2019-02-20,227208.607521
All,FX,All,2019-02-06,2019-02-21,92586.824619
All,FX,All,2019-02-07,2019-02-22,35758.970076
All,FX,All,2019-02-08,2019-02-25,-44247.511509
All,FX,All,2019-02-11,2019-02-26,-292634.097075
All,FX,All,2019-02-12,2019-02-27,-84193.539661
All,FX,All,2019-02-13,2019-02-28,-255803.892310
All,FX,All,2019-02-14,2019-03-01,-186891.295000
All,FX,All,2019-02-15,2019-03-04,-93849.295577
All,FX,All,2019-02-19,2019-03-05,109136.121970
All,FX,All,2019-02-20,2019-03-06,105782.331966
All,FX,All,2019-02-21,2019-03-07,399209.280397
All,FX,All,2019-02-22,2019-03-08,292686.864994
All,FX,All,2019-02-25,2019-03-11,306384.187150
All,FX,All,2019-02-26,2019-03-12,310728.703716
All,FX,All,2019-02-27,2019-03-13,136096.546932
All,FX,All,2019-02-28,2019-03-14,196307.555877
All,FX,All,2019-03-01,2019-03-15,162957.584421
All,FX,All,2019-03-04,2019-03-18,39087.790535
All,FX,All,2019-03-05,2019-03-19,-90671.875052
All,FX,All,2019-03-06,2019-03-20,-250298.428618
All,FX,All,2019-03-07,2019-03-21,-441816.493787
All,FX,All,2019-03-08,2019-03-22,-159433.112706
All,FX,All,2019-03-11,2019-03-25,-136413.443803
All,FX,All,2019-03-12,2019-03-26,85515.518953
All,FX,All,2019-03-13,2019-03-27,238959.875940
All,FX,All,2019-03-14,2019-03-28,218599.626940
All,FX,All,2019-03-15,2019-03-29,305557.750143
All,FX,All,2019-03-18,2019-04-01,345820.986462
All,FX,All,2019-03-19,2019-04-02,413118.239358
All,FX,All,2019-03-20,2019-04-03,499130.093000
All,FX,All,2019-03-21,2019-04-04,430596.828925
All,FX,All,2019-03-22,2019-04-05,278651.136557
All,FX,All,2019-03-25,2019-04-08,162181.320938
All,FX,All,2019-03-26,2019-04-09,39000.594221
All,FX,All,2019-03-27,2019-04-10,-47019.754472
All,FX,All,2019-03-28,2019-04-11,-33716.195643
All,FX,All,2019-03-29,2019-04-12,-195335.146406
All,FX,All,2019-04-01,2019-04-15,-228218.246259
All,FX,All,2019-04-02,2019-04-16,-168719.306177
All,FX,All,2019-04-03,2019-04-17,-142766.703309
All,FX,All,2019-04-04,2019-04-18,-3958.780958
All,FX,All,2019-04-09,2019-04-23,108553.822838
All,FX,All,2019-04-10,2019-04-24,337421.404092
All,FX,All,2019-04-11,2019-04-25,343515.432489
All,FX,All,2019-04-12,2019-04-26,436060.719988
All,FX,All,2019-04-15,2019-04-29,351786.953162
All,FX,All,2019-04-16,2019-04-30,198278.554407
All,FX,All,2019-04-17,2019-05-01,291601.000802
All,FX,All,2019-04-18,2019-05-02,164504.212854
All,FX,All,2019-04-23,2019-05-07,128139.575253
All,FX,All,2019-04-24,2019-05-08,-69401.834535
All,FX,All,2019-04-25,2019-05-09,-193661.227350
All,FX,All,2019-04-26,2019-05-10,-205139.963329
All,FX,All,2019-04-29,2019-05-13,-69678.610573
All,FX,All,2019-04-30,2019-05-14,29043.848376
All,FX,All,2019-05-01,2019-05-15,9278.122267
All,FX,All,2019-05-02,2019-05-16,38898.333637
All,FX,All,2019-05-03,2019-05-17,148262.103150
All,FX,All,2019-05-07,2019-05-21,101451.655563
All,FX,All,2019-05-08,2019-05-22,129757.292674
All,FX,All,2019-05-09,2019-05-23,124725.368888
All,FX,All,2019-05-10,2019-05-24,105062.816688
All,FX,All,2019-05-13,2019-05-28,194105.887335
All,FX,All,2019-05-14,2019-05-29,240130.021807
All,FX,All,2019-05-15,2019-05-30,220166.231112
All,FX,All,2019-05-16,2019-05-31,-549.154060
All,FX,All,2019-05-17,2019-06-03,-194711.352052
All,FX,All,2019-05-20,2019-06-04,-181276.918036
All,FX,All,2019-05-21,2019-06-05,-131845.062507
All,FX,All,2019-05-22,2019-06-06,-300939.073139
All,FX,All,2019-05-23,2019-06-07,-375423.762693
All,FX,All,2019-05-24,2019-06-10,-261007.570701
All,FX,All,2019-05-28,2019-06-11,-423943.369864
All,FX,All,2019-05-29,2019-06-12,-386823.979422
All,FX,All,2019-05-30,2019-06-13,-360543.093754
All,FX,All,2019-05-31,2019-06-14,-40049.586143
All,FX,All,2019-06-03,2019-06-17,85260.176606
All,FX,All,2019-06-04,2019-06-18,177975.862862
All,FX,All,2019-06-05,2019-06-19,12541.977455
All,FX,All,2019-06-06,2019-06-20,-20690.306717
All,FX,All,2019-06-07,2019-06-21,-64265.845142
All,FX,All,2019-06-10,2019-06-24,-187276.331752
All,FX,All,2019-06-11,2019-06-25,-60922.276810
All,FX,All,2019-06-12,2019-06-26,-180153.362437
All,FX,All,2019-06-13,2019-06-27,-209775.925548
All,FX,All,2019-06-14,2019-06-28,-389691.613088
All,FX,All,2019-06-17,2019-07-01,-145839.534998
All,FX,All,2019-06-18,2019-07-02,-214594.090303
All,FX,All,2019-06-19,2019-07-03,-106346.786955
All,FX,All,2019-06-20,2019-07-05,205137.071399
All,FX,All,2019-06-21,2019-07-08,430366.668847
All,FX,All,2019-06-24,2019-07-09,525304.479717
All,FX,All,2019-06-25,2019-07-10,326634.907555
All,FX,All,2019-06-26,2019-07-11,330081.912475
All,FX,All,2019-06-27,2019-07-12,279887.629231
All,FX,All,2019-06-28,2019-07-15,320048.835731
All,FX,All,2019-07-01,2019-07-16,214932.325020
All,FX,All,2019-07-02,2019-07-17,188398.109296
All,FX,All,2019-07-03,2019-07-18,25745.251214
All,FX,All,2019-07-05,2019-07-19,32349.111615
All,FX,All,2019-07-08,2019-07-22,35641.042700
All,FX,All,2019-07-09,2019-07-23,170802.179935
All,FX,All,2019-07-10,2019-07-24,320278.391142
All,FX,All,2019-07-11,2019-07-25,307104.265884
All,FX,All,2019-07-12,2019-07-26,407008.199505
All,FX,All,2019-07-15,2019-07-29,327066.642695
All,FX,All,2019-07-16,2019-07-30,174148.834239
All,FX,All,2019-07-17,2019-07-31,415285.546554
All,FX,All,2019-07-18,2019-08-01,536594.000810
All,FX,All,2019-07-19,2019-08-02,326153.445078
All,FX,All,2019-07-22,2019-08-05,48827.664723
All,FX,All,2019-07-23,2019-08-06,-98916.333542
All,FX,All,2019-07-24,2019-08-07,-131529.039151
All,FX,All,2019-07-25,2019-08-08,-62780.712226
All,FX,All,2019-07-26,2019-08-09,-167355.933473
All,FX,All,2019-07-29,2019-08-12,-157802.767141
All,FX,All,2019-07-30,2019-08-13,-13630.349319
All,FX,All,2019-07-31,2019-08-14,-137156.556132
All,FX,All,2019-08-01,2019-08-15,-29684.346244
All,FX,All,2019-08-02,2019-08-16,78030.215299
All,FX,All,2019-08-05,2019-08-19,351940.516452
All,FX,All,2019-08-06,2019-08-20,289307.857224
All,FX,All,2019-08-07,2019-08-21,328808.299089
All,FX,All,2019-08-08,2019-08-22,292124.953344
All,FX,All,2019-08-09,2019-08-23,177293.749670
All,FX,All,2019-08-13,2019-08-27,239315.690202
All,FX,All,2019-08-14,2019-08-28,189554.387329
All,FX,All,2019-08-15,2019-08-29,153147.383795
All,FX,All,2019-08-16,2019-08-30,294382.305749
All,FX,All,2019-08-19,2019-09-03,310715.830358
All,FX,All,2019-08-20,2019-09-04,206921.402696
All,FX,All,2019-08-21,2019-09-05,162934.157035
All,FX,All,2019-08-22,2019-09-06,165904.327271
All,FX,All,2019-08-23,2019-09-09,278123.776452
All,FX,All,2019-08-27,2019-09-11,241037.985429
All,FX,All,2019-08-28,2019-09-12,61583.648830
All,FX,All,2019-08-29,2019-09-13,-19791.587116
All,FX,All,2019-08-30,2019-09-16,-7721.314826
All,FX,All,2019-09-03,2019-09-17,-240353.180484
All,FX,All,2019-09-04,2019-09-18,33904.530966
All,FX,All,2019-09-05,2019-09-19,6028.640633
All,FX,All,2019-09-06,2019-09-20,51677.673185
All,FX,All,2019-09-09,2019-09-23,171984.273691
All,FX,All,2019-09-10,2019-09-24,88788.835484
All,FX,All,2019-09-11,2019-09-25,203852.064295
All,FX,All,2019-09-12,2019-09-26,406471.540093
All,FX,All,2019-09-13,2019-09-27,393862.556231
All,FX,All,2019-09-16,2019-09-30,300819.507964
All,FX,All,2019-09-17,2019-10-01,403551.885388
All,FX,All,2019-09-18,2019-10-02,217163.590496
All,FX,All,2019-09-19,2019-10-03,223849.031049
All,FX,All,2019-09-20,2019-10-04,129450.965103
All,FX,All,2019-09-23,2019-10-07,87185.114179
All,FX,All,2019-09-24,2019-10-08,192948.525494
All,FX,All,2019-09-25,2019-10-09,-51506.255316
All,FX,All,2019-09-26,2019-10-10,-202341.122699
All,FX,All,2019-09-27,2019-10-11,-250951.514747
All,FX,All,2019-09-30,2019-10-15,-330140.767003
All,FX,All,2019-10-01,2019-10-16,-347269.608462
All,FX,All,2019-10-02,2019-10-17,-412637.010136
All,FX,All,2019-10-03,2019-10-18,-512975.689205
All,FX,All,2019-10-04,2019-10-21,-419914.168700
All,FX,All,2019-10-07,2019-10-22,-380848.651526
All,FX,All,2019-10-08,2019-10-23,-435099.784798
All,FX,All,2019-10-09,2019-10-24,-322802.051344
All,FX,All,2019-10-10,2019-10-25,-168510.312183
All,FX,All,2019-10-11,2019-10-28,-130156.905640
All,FX,All,2019-10-15,2019-10-29,-181963.721098
All,FX,All,2019-10-16,2019-10-30,-179442.834588
All,FX,All,2019-10-17,2019-10-31,-49514.731303
All,FX,All,2019-10-18,2019-11-01,35603.449749
All,FX,All,2019-10-21,2019-11-04,78210.930417
All,FX,All,2019-10-22,2019-11-05,159904.350482
All,FX,All,2019-10-23,2019-11-06,202540.952439
All,FX,All,2019-10-24,2019-11-07,166183.071183
All,FX,All,2019-10-25,2019-11-08,185442.095475
All,FX,All,2019-10-28,2019-11-12,270640.546247
All,FX,All,2019-10-29,2019-11-13,306839.398540
All,FX,All,2019-10-30,2019-11-14,363568.392366
All,FX,All,2019-10-31,2019-11-15,291471.260824
All,FX,All,2019-11-01,2019-11-18,278687.561831
All,FX,All,2019-11-04,2019-11-19,156675.879141
All,FX,All,2019-11-05,2019-11-20,29002.565678
All,FX,All,2019-11-06,2019-11-21,42017.405855
All,FX,All,2019-11-07,2019-11-22,94005.213444
All,FX,All,2019-11-08,2019-11-25,45194.358873
All,FX,All,2019-11-12,2019-11-26,-3399.500018
All,FX,All,2019-11-13,2019-11-27,48408.400277
All,FX,All,2019-11-14,2019-11-29,41958.201764
All,FX,All,2019-11-15,2019-12-02,-45780.995808
All,FX,All,2019-11-18,2019-12-03,-3567.332472
All,FX,All,2019-11-19,2019-12-04,25745.251214
All,FX,All,2019-11-20,2019-12-05,-55678.592358
All,FX,All,2019-11-21,2019-12-06,22492.619904
All,FX,All,2019-11-22,2019-12-09,-78029.073799
All,FX,All,2019-11-25,2019-12-10,-184814.171562
All,FX,All,2019-11-26,2019-12-11,-265991.363670
All,FX,All,2019-11-27,2019-12-12,-323645.527381
All,FX,All,2019-11-29,2019-12-13,-249723.051304
All,FX,All,2019-12-02,2019-12-16,-143728.950859
All,FX,All,2019-12-03,2019-12-17,-147045.513868
All,FX,All,2019-12-04,2019-12-18,-65499.976969
All,FX,All,2019-12-05,2019-12-19,-23244.685985
All,FX,All,2019-12-06,2019-12-20,-26302.605967
All,FX,All,2019-12-09,2019-12-23,-39343.367350
All,FX,All,2019-12-10,2019-12-24,38796.190774
All,FX,All,2019-12-12,2019-12-27,-95392.544070
All,FX,All,2019-12-13,2019-12-30,-177084.350843
All,FX,DeltaGamma,2016-12-30,2017-01-17,-512530.846387
All,FX,DeltaGamma,2017-01-03,2017-01-18,-592581.043982
All,FX,DeltaGamma,2017-01-04,2017-01-19,-455581.395715
All,FX,DeltaGamma,2017-01-05,2017-01-20,-236400.817658
All,FX,DeltaGamma,2017-01-06,2017-01-23,-609499.709394
All,FX,DeltaGamma,2017-01-09,2017-01-24,-400400.708052
All,FX,DeltaGamma,2017-01-10,2017-01-25,-502155.676956
All,FX,DeltaGamma,2017-01-11,2017-01-26,-257494.943425
All,FX,DeltaGamma,2017-01-12,2017-01-27,-217779.462084
All,FX,DeltaGamma,2017-01-13,2017-01-30,-112037.208446
All,FX,DeltaGamma,2017-01-17,2017-01-31,-207444.680220
All,FX,DeltaGamma,2017-01-18,2017-02-01,-358846.068442
All,FX,DeltaGamma,2017-01-19,2017-02-02,-228332.572608
All,FX,DeltaGamma,2017-01-20,2017-02-03,-194674.498345
All,FX,DeltaGamma,2017-01-23,2017-02-06,73252.723158
All,FX,DeltaGamma,2017-01-24,2017-02-07,155153.062356
All,FX,DeltaGamma,2017-01-25,2017-02-08,161713.702866
All,FX,DeltaGamma,2017-01-26,2017-02-09,104315.170796
All,FX,DeltaGamma,2017-01-27,2017-02-10,192598.761362
All,FX,DeltaGamma,2017-01-30,2017-02-13,293168.747721
All,FX,DeltaGamma,2017-01-31,2017-02-14,645143.350161
All,FX,DeltaGamma,2017-02-01,2017-02-15,491468.936212
All,FX,DeltaGamma,2017-02-02,2017-02-16,253560.317967
All,FX,DeltaGamma,2017-02-03,2017-02-17,498467.317280
All,FX,DeltaGamma,2017-02-06,2017-02-21,620211.970068
All,FX,DeltaGamma,2017-02-07,2017-02-22,380843.341789
All,FX,DeltaGamma,2017-02-08,2017-02-23,353085.833300
All,FX,DeltaGamma,2017-02-09,2017-02-24,279633.525343
All,FX,DeltaGamma,2017-02-10,2017-02-27,179135.812428
All,FX,DeltaGamma,2017-02-13,2017-02-28,88101.431216
All,FX,DeltaGamma,2017-02-14,2017-03-01,106628.221359
All,FX,DeltaGamma,2017-02-15,2017-03-02,297080.927772
All,FX,DeltaGamma,2017-02-16,2017-03-03,163895.444565
All,FX,DeltaGamma,2017-02-17,2017-03-06,113173.660211
All,FX,DeltaGamma,2017-02-21,2017-03-07,-57938.792632
All,FX,DeltaGamma,2017-02-22,2017-03-08,66109.883802
All,FX,DeltaGamma,2017-02-23,2017-03-09,41309.546460
All,FX,DeltaGamma,2017-02-24,2017-03-10,-272584.002868
All,FX,DeltaGamma,2017-02-27,2017-03-13,-154877.043714
All,FX,DeltaGamma,2017-02-28,2017-03-14,-48923.850146
All,FX,DeltaGamma,2017-03-01,2017-03-15,-489245.099156
All,FX,DeltaGamma,2017-03-02,2017-03-16,-685021.506019
All,FX,DeltaGamma,2017-03-03,2017-03-17,-286764.495872
All,FX,DeltaGamma,2017-03-06,2017-03-20,-400761.581099
All,FX,DeltaGamma,2017-03-07,2017-03-21,-642529.198598
All,FX,DeltaGamma,2017-03-08,2017-03-22,-668815.157305
All,FX,DeltaGamma,2017-03-09,2017-03-23,-537384.221544
All,FX,DeltaGamma,2017-03-10,2017-03-24,-319593.364585
All,FX,DeltaGamma,2017-03-13,2017-03-27,-547670.846226
All,FX,DeltaGamma,2017-03-14,2017-03-28,-541936.708514
All,FX,DeltaGamma,2017-03-15,2017-03-29,-59511.125429
All,FX,DeltaGamma,2017-03-16,2017-03-30,275924.328586
All,FX,DeltaGamma,2017-03-17,2017-03-31,259486.163046
All,FX,DeltaGamma,2017-03-20,2017-04-03,221603.266519
All,FX,DeltaGamma,2017-03-21,2017-04-04,410588.483406
All,FX,DeltaGamma,2017-03-22,2017-04-05,394128.137143
All,FX,DeltaGamma,2017-03-23,2017-04-06,406378.887515
All,FX,DeltaGamma,2017-03-24,2017-04-07,607089.330990
All,FX,DeltaGamma,2017-03-27,2017-04-10,763958.607824
All,FX,DeltaGamma,2017-03-28,2017-04-11,610961.405952
All,FX,DeltaGamma,2017-03-29,2017-04-12,301258.918700
All,FX,DeltaGamma,2017-03-30,2017-04-13,198451.430629
All,FX,DeltaGamma,2017-04-04,2017-04-18,-134366.288838
All,FX,DeltaGamma,2017-04-05,2017-04-19,-109121.184621
All,FX,DeltaGamma,2017-04-06,2017-04-20,-168402.760125
All,FX,DeltaGamma,2017-04-07,2017-04-21,-351189.964132
All,FX,DeltaGamma,2017-04-10,2017-04-24,-700627.242477
All,FX,DeltaGamma,2017-04-11,2017-04-25,-844307.929912
All,FX,DeltaGamma,2017-04-12,2017-04-26,-611153.547222
All,FX,DeltaGamma,2017-04-13,2017-04-27,-676655.318481
All,FX,DeltaGamma,2017-04-18,2017-05-02,-510881.312132
All,FX,DeltaGamma,2017-04-19,2017-05-03,-446886.401318
All,FX,DeltaGamma,2017-04-20,2017-05-04,-689810.627853
All,FX,DeltaGamma,2017-04-21,2017-05-05,-696889.613195
All,FX,DeltaGamma,2017-04-24,2017-05-08,-130879.498554
All,FX,DeltaGamma,2017-04-25,2017-05-09,163927.350080
All,FX,DeltaGamma,2017-04-26,2017-05-10,118744.757990
All,FX,DeltaGamma,2017-04-27,2017-05-11,57726.865283
All,FX,DeltaGamma,2017-04-28,2017-05-12,-67213.710819
All,FX,DeltaGamma,2017-05-02,2017-05-16,-372951.178761
All,FX,DeltaGamma,2017-05-03,2017-05-17,-688376.610992
All,FX,DeltaGamma,2017-05-04,2017-05-18,-290876.592709
All,FX,DeltaGamma,2017-05-05,2017-05-19,-524221.715093
All,FX,DeltaGamma,2017-05-08,2017-05-22,-790493.193251
All,FX,DeltaGamma,2017-05-09,2017-05-23,-786676.091227
All,FX,DeltaGamma,2017-05-10,2017-05-24,-894924.768556
All,FX,DeltaGamma,2017-05-11,2017-05-25,-891130.035511
All,FX,DeltaGamma,2017-05-12,2017-05-26,-633462.043902
All,FX,DeltaGamma,2017-05-15,2017-05-30,-529531.398105
All,FX,DeltaGamma,2017-05-16,2017-05-31,-401246.690609
All,FX,DeltaGamma,2017-05-17,2017-06-01,-118664.174199
All,FX,DeltaGamma,2017-05-18,2017-06-02,-441292.150079
All,FX,DeltaGamma,2017-05-19,2017-06-05,-99531.187227
All,FX,DeltaGamma,2017-05-22,2017-06-06,-83328.658186
All,FX,DeltaGamma,2017-05-23,2017-06-07,-168327.810591
